ascent,descent,timestamp,altitude,cadence,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,battery_soc,calories,distance,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
0,0,2022-09-10 21:07:22,-4.600000000000023,88.0,-4.600000000000023,5.643,2.0,50.5157495,-84.8089179,60.0,5.643,,8.0,592.89,0.0,10.5,41.0,49.5,11.0,41.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:23,-4.399999999999977,92.0,-4.399999999999977,5.678,2.0,50.5157905,-84.8088633,69.0,5.678,,8.0,598.59,0.0,13.0,41.0,52.5,2.5,41.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:24,-4.399999999999977,88.0,-4.399999999999977,5.683,2.0,50.515836,-84.8087996,89.0,5.683,,8.0,604.27,0.0,16.0,38.0,61.0,3.5,42.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:25,-4.399999999999977,86.0,-4.399999999999977,5.906,2.0,50.5158861,-84.808745,101.0,5.906,,9.0,610.32,0.0,19.0,51.0,71.5,8.0,42.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:26,-4.399999999999977,88.0,-4.399999999999977,6.062,2.0,50.5159361,-84.8086903,105.0,6.062,,9.0,616.6,0.0,19.0,53.0,72.5,13.5,47.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:27,-4.399999999999977,76.0,-4.399999999999977,6.02,2.0,50.5159817,-84.8086266,99.0,6.02,,9.0,622.58,0.0,10.5,40.0,41.5,23.0,68.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:28,-4.399999999999977,49.0,-4.399999999999977,5.905,2.0,50.5160272,-84.8085629,85.0,5.905,,9.0,628.47,0.0,10.5,44.0,40.5,22.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:29,-4.399999999999977,21.0,-4.399999999999977,5.78,2.0,50.5160727,-84.8085083,72.0,5.78,,9.0,634.29,0.0,10.5,47.0,40.0,20.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:30,-4.399999999999977,0.0,-4.399999999999977,5.569,2.0,50.5161182,-84.8084537,0.0,5.569,,9.0,640.01,0.0,10.0,51.0,40.0,19.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:31,-4.399999999999977,0.0,-4.399999999999977,5.295,2.0,50.5161637,-84.8084082,0.0,5.295,,9.0,645.43,0.0,10.0,55.0,39.5,18.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:32,-4.399999999999977,0.0,-4.399999999999977,4.99,2.0,50.5162092,-84.8083627,0.0,4.99,,9.0,650.51,0.0,10.0,58.0,39.5,16.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:33,-4.399999999999977,0.0,-4.399999999999977,4.569,2.0,50.5162411,-84.8083172,0.0,4.569,,9.0,655.19,0.0,10.0,62.0,39.0,15.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:34,-4.399999999999977,0.0,-4.399999999999977,4.199,2.0,50.5162729,-84.8082716,0.0,4.199,,9.0,659.33,0.0,9.5,66.0,39.0,13.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:35,-4.399999999999977,0.0,-4.399999999999977,3.959,2.0,50.5163002,-84.8082261,0.0,3.959,,9.0,663.33,0.0,9.5,69.0,38.5,12.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:36,-4.399999999999977,0.0,-4.399999999999977,3.728,2.0,50.5163321,-84.8081897,0.0,3.728,,9.0,667.17,0.0,9.5,73.0,38.5,10.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:37,-4.399999999999977,0.0,-4.399999999999977,3.65,2.0,50.5163548,-84.8081533,0.0,3.65,,9.0,670.76,0.0,9.5,77.0,38.0,9.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:38,-4.399999999999977,0.0,-4.399999999999977,3.61,2.0,50.5163822,-84.8081169,0.0,3.61,,9.0,674.25,0.0,9.0,81.0,38.0,8.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:39,-4.399999999999977,0.0,-4.399999999999977,3.506,2.0,50.5164095,-84.8080714,0.0,3.506,,9.0,677.81,0.0,9.0,84.0,37.5,6.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:40,-4.399999999999977,0.0,-4.399999999999977,3.369,2.0,50.5164277,-84.808035,0.0,3.369,,9.0,681.24,0.0,9.0,88.0,37.5,5.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:41,-4.399999999999977,0.0,-4.399999999999977,3.413,2.0,50.516455,-84.8079986,0.0,3.413,,9.0,684.7,0.0,9.0,92.0,37.0,3.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:42,-4.399999999999977,0.0,-4.399999999999977,3.307,2.0,50.5164868,-84.8079713,0.0,3.307,,9.0,688.19,0.0,8.5,95.0,37.0,2.0,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:43,-4.399999999999977,8.0,-4.399999999999977,2.817,2.0,50.5165141,-84.807944,0.0,2.817,,9.0,691.26,0.0,8.5,99.0,36.5,0.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:44,-4.399999999999977,43.0,-4.399999999999977,2.165,2.0,50.5165323,-84.8079167,1.0,2.165,,9.0,693.72,0.0,8.0,80.0,,0.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:45,-4.399999999999977,36.0,-4.399999999999977,1.528,2.0,50.5165414,-84.8078894,9.0,1.528,,9.0,695.65,0.0,6.5,54.0,,1.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:46,-4.399999999999977,29.0,-4.399999999999977,1.122,2.0,50.5165414,-84.8078711,10.0,1.122,,9.0,697.37,0.0,5.0,27.0,,2.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:07:47,-4.399999999999977,22.0,-4.399999999999977,0.389,2.0,50.5165369,-84.8078438,10.0,0.389,,9.0,698.02,0.0,3.5,0.0,,3.5,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:20,-4.399999999999977,0.0,-4.399999999999977,1.712,1.0,50.5165187,-84.8078165,0.0,1.712,,9.0,698.02,0.0,,,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:21,-4.199999999999989,2.0,-4.199999999999989,3.085,1.0,50.5165278,-84.8077437,0.0,3.085,,9.0,703.14,0.0,,,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:22,-4.199999999999989,38.0,-4.199999999999989,3.854,1.0,50.5165505,-84.80768,54.0,3.854,,9.0,708.51,0.0,,,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:23,-4.199999999999989,59.0,-4.199999999999989,4.04,2.0,50.5165824,-84.8076345,197.0,4.04,,9.0,712.51,0.0,,,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:24,-4.399999999999977,67.0,-4.399999999999977,3.981,2.0,50.5166097,-84.807589,185.0,3.981,,9.0,716.51,0.0,,42.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:25,-4.399999999999977,71.0,-4.399999999999977,4.565,2.0,50.5166507,-84.8075708,183.0,4.565,,9.0,721.1,0.0,,44.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:26,-4.399999999999977,75.0,-4.399999999999977,5.221,2.0,50.5167144,-84.8075799,188.0,5.221,,10.0,726.67,0.0,,45.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:27,-4.399999999999977,86.0,-4.399999999999977,5.826,2.0,50.5167735,-84.8076072,290.0,5.826,,10.0,732.83,0.0,,47.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:28,-4.600000000000023,96.0,-4.600000000000023,6.466,2.0,50.5168373,-84.8076618,324.0,6.466,,10.0,739.52,0.0,,45.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:29,-4.600000000000023,99.0,-4.600000000000023,6.996,2.0,50.5168964,-84.8077346,313.0,6.996,,11.0,746.83,0.0,,43.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:30,-4.600000000000023,104.0,-4.600000000000023,7.208,2.0,50.516951,-84.8078074,315.0,7.208,,11.0,754.39,0.0,,46.0,,,,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:31,-4.600000000000023,102.0,-4.600000000000023,7.472,2.0,50.5170102,-84.8078894,296.0,7.472,,11.0,762.31,0.0,21.5,52.0,77.5,23.0,89.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:32,-4.600000000000023,99.0,-4.600000000000023,7.632,2.0,50.5170648,-84.8079804,252.0,7.632,,11.0,770.31,0.0,19.0,54.0,65.0,24.0,81.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:33,-4.600000000000023,100.0,-4.600000000000023,7.363,2.0,50.5171194,-84.8080623,187.0,7.363,,12.0,777.97,0.0,16.0,55.0,54.5,25.0,76.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:34,-4.600000000000023,88.0,-4.600000000000023,7.167,2.0,50.517174,-84.8081351,130.0,7.167,,12.0,785.5,0.0,12.5,53.0,50.0,25.0,76.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:35,-4.800000000000011,80.0,-4.800000000000011,6.999,2.0,50.5172287,-84.8082261,76.0,6.999,,12.0,792.89,0.0,2.0,46.0,92.0,25.0,76.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:36,-4.800000000000011,79.0,-4.800000000000011,7.09,2.0,50.5172833,-84.808299,24.0,7.09,,12.0,800.41,0.0,0.0,76.0,100.0,13.5,47.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:37,-4.800000000000011,60.0,-4.800000000000011,7.2,2.0,50.5173424,-84.8083718,22.0,7.2,,12.0,807.96,0.0,1.5,78.0,94.5,9.5,36.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:38,-5.0,40.0,-5.0,7.193,2.0,50.517397,-84.8084537,21.0,7.193,,12.0,815.57,0.0,5.0,73.0,84.5,13.5,45.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:39,-5.0,34.0,-5.0,7.487,2.0,50.5174471,-84.8085447,20.0,7.487,,12.0,823.3,0.0,8.0,69.0,74.0,17.5,55.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:40,-5.0,39.0,-5.0,7.334,2.0,50.5175063,-84.8086175,19.0,7.334,,12.0,830.54,0.0,11.0,64.0,64.0,21.5,64.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:41,-5.0,91.0,-5.0,7.649,3.0,50.5175791,-84.8086721,39.0,7.649,,12.0,838.29,0.0,14.0,59.0,54.0,25.5,74.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:42,-5.0,92.0,-5.0,8.142,2.0,50.5176656,-84.8087086,82.0,8.142,,12.0,846.6,0.0,17.5,54.0,55.0,27.5,78.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:43,-5.0,92.0,-5.0,8.133,2.0,50.5177475,-84.808745,125.0,8.133,,12.0,854.7,0.0,22.5,51.0,69.5,25.5,77.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:44,-5.0,93.0,-5.0,7.807,2.0,50.5178249,-84.8087814,156.0,7.807,,12.0,862.42,0.0,26.5,46.0,89.5,20.5,74.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:45,-5.0,93.0,-5.0,7.917,2.0,50.5179022,-84.8088269,133.0,7.917,,12.0,870.38,0.0,15.0,39.0,52.0,17.5,62.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:46,-5.0,93.0,-5.0,8.038,2.0,50.5179841,-84.8088724,123.0,8.038,,13.0,878.46,0.0,22.0,67.0,74.0,15.5,55.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:47,-5.0,94.0,-5.0,8.075,2.0,50.5180615,-84.8089179,190.0,8.075,,13.0,886.56,0.0,24.0,53.0,82.5,18.0,60.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:48,-5.0,95.0,-5.0,8.023,2.0,50.5181434,-84.8089543,181.0,8.023,,13.0,894.57,0.0,20.0,38.0,70.5,23.0,75.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:49,-5.0,96.0,-5.0,7.842,2.0,50.5182208,-84.8089907,177.0,7.842,,13.0,902.32,0.0,16.0,43.0,58.5,28.0,89.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:50,-5.0,98.0,-5.0,7.636,2.0,50.5182982,-84.8090362,178.0,7.636,,13.0,909.86,0.0,19.5,44.0,70.5,30.5,89.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:51,-5.0,99.0,-5.0,7.826,3.0,50.5183755,-84.8090726,178.0,7.826,,13.0,917.76,0.0,20.0,45.0,71.0,28.5,81.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:52,-4.800000000000011,99.0,-4.800000000000011,7.743,3.0,50.5184575,-84.809109,152.0,7.743,,14.0,925.51,0.0,17.0,46.0,59.0,23.0,70.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:53,-4.800000000000011,98.0,-4.800000000000011,7.599,3.0,50.5185303,-84.8091546,129.0,7.599,,14.0,933.04,0.0,14.5,50.0,49.0,18.0,60.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:54,-4.800000000000011,98.0,-4.800000000000011,7.805,3.0,50.5186122,-84.809191,113.0,7.805,,14.0,940.9,0.0,18.0,57.0,65.0,16.5,58.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:55,-4.800000000000011,99.0,-4.800000000000011,8.063,3.0,50.5186941,-84.8092365,108.0,8.063,,14.0,948.94,0.0,16.5,52.0,57.0,19.0,61.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:56,-4.800000000000011,97.0,-4.800000000000011,8.202,3.0,50.518776,-84.8092729,109.0,8.202,,14.0,957.23,0.0,14.5,48.0,49.5,18.5,59.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:57,-4.800000000000011,93.0,-4.800000000000011,8.127,3.0,50.5188534,-84.8093184,74.0,8.127,,14.0,965.42,0.0,13.5,44.0,46.5,16.0,53.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:58,-4.800000000000011,80.0,-4.800000000000011,8.076,3.0,50.5189353,-84.8093639,62.0,8.076,,14.0,973.48,0.0,13.5,49.0,45.0,14.5,49.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:08:59,-4.800000000000011,59.0,-4.800000000000011,8.136,3.0,50.5190172,-84.8094094,50.0,8.136,,14.0,981.64,0.0,13.0,72.0,44.0,13.5,45.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:00,-4.800000000000011,69.0,-4.800000000000011,7.976,3.0,50.5190946,-84.8094458,43.0,7.976,,14.0,989.27,0.0,13.0,95.0,42.5,12.0,41.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:01,-4.800000000000011,90.0,-4.800000000000011,7.773,3.0,50.5191765,-84.8094822,62.0,7.773,,14.0,997.1,0.0,14.0,68.0,47.5,10.5,35.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:02,-4.800000000000011,90.0,-4.800000000000011,8.141,3.0,50.5192585,-84.8095278,75.0,8.141,,14.0,1005.36,0.0,16.0,51.0,54.0,11.5,37.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:03,-4.800000000000011,90.0,-4.800000000000011,8.271,3.0,50.5193404,-84.8095733,83.0,8.271,,14.0,1013.71,0.0,16.5,54.0,55.0,16.5,54.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:04,-4.800000000000011,90.0,-4.800000000000011,8.163,3.0,50.5194223,-84.8096188,91.0,8.163,,15.0,1021.97,0.0,17.0,63.0,56.5,15.0,50.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:05,-4.800000000000011,90.0,-4.800000000000011,7.925,3.0,50.5194951,-84.8096643,97.0,7.925,,15.0,1029.42,0.0,17.5,55.0,57.5,13.5,46.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:06,-4.800000000000011,90.0,-4.800000000000011,7.785,3.0,50.5195679,-84.8097098,101.0,7.785,,15.0,1036.87,0.0,16.5,47.0,56.5,14.0,49.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:07,-4.800000000000011,90.0,-4.800000000000011,7.613,3.0,50.5196316,-84.8097644,106.0,7.613,,15.0,1043.87,0.0,14.5,45.0,53.5,15.0,54.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:08,-4.800000000000011,91.0,-4.800000000000011,7.503,3.0,50.5196999,-84.8098099,101.0,7.503,,15.0,1051.04,0.0,13.5,56.0,45.0,9.5,30.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:09,-4.800000000000011,90.0,-4.800000000000011,7.407,3.0,50.5197727,-84.8098554,89.0,7.407,,15.0,1058.37,0.0,13.5,48.0,42.5,9.5,31.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:10,-4.800000000000011,89.0,-4.800000000000011,7.213,3.0,50.5198455,-84.8098918,80.0,7.213,,15.0,1065.97,0.0,13.0,55.0,41.0,11.0,36.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:11,-4.600000000000023,88.0,-4.600000000000023,7.578,3.0,50.5199275,-84.8099282,72.0,7.578,,15.0,1073.79,0.0,13.0,65.0,42.0,11.5,39.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:12,-4.600000000000023,88.0,-4.600000000000023,7.13,2.0,50.5200003,-84.8099647,76.0,7.13,,15.0,1081.05,0.0,13.5,68.0,47.5,10.5,34.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:13,-4.600000000000023,88.0,-4.600000000000023,6.918,2.0,50.5200686,-84.8100102,79.0,6.918,,15.0,1088.06,0.0,14.0,59.0,53.0,9.0,29.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:14,-4.600000000000023,68.0,-4.600000000000023,6.853,2.0,50.5201368,-84.8100466,75.0,6.853,,15.0,1095.05,0.0,15.0,54.0,57.5,11.0,35.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:15,-4.600000000000023,58.0,-4.600000000000023,6.631,2.0,50.5202051,-84.8101012,69.0,6.631,,15.0,1102.2,0.0,16.5,49.0,61.5,13.0,43.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:16,-4.399999999999977,86.0,-4.399999999999977,6.87,2.0,50.5202734,-84.8101376,72.0,6.87,,16.0,1109.46,0.0,17.5,47.0,62.5,14.5,48.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:17,-4.399999999999977,87.0,-4.399999999999977,7.192,2.0,50.5203462,-84.8101831,98.0,7.192,,16.0,1116.79,0.0,18.0,46.0,61.0,15.0,50.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:18,-4.399999999999977,89.0,-4.399999999999977,7.294,2.0,50.5204235,-84.8102195,197.0,7.294,,16.0,1124.34,0.0,23.0,46.0,77.5,21.0,69.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:19,-4.199999999999989,90.0,-4.199999999999989,6.991,2.0,50.5204827,-84.810265,198.0,6.991,,16.0,1130.78,0.0,27.5,46.0,87.5,24.5,79.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:20,-4.199999999999989,88.0,-4.199999999999989,6.648,2.0,50.5205419,-84.8103287,187.0,6.648,,16.0,1137.53,0.0,24.5,49.0,74.0,25.5,83.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:21,-4.199999999999989,59.0,-4.199999999999989,6.43,2.0,50.520601,-84.8103925,174.0,6.43,,16.0,1144.57,0.0,14.0,53.0,55.0,23.5,81.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:22,-4.0,31.0,-4.0,6.51,2.0,50.5206602,-84.810438,162.0,6.51,,16.0,1151.26,0.0,10.0,47.0,57.0,21.5,73.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:23,-3.8000000000000114,54.0,-3.8000000000000114,6.371,2.0,50.5207285,-84.8104744,63.0,6.371,,16.0,1157.95,0.0,6.0,25.0,59.0,19.0,64.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:24,-3.8000000000000114,67.0,-3.8000000000000114,5.743,2.0,50.5207876,-84.8105108,61.0,5.743,,17.0,1164.07,0.0,1.5,3.0,61.5,17.0,56.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:25,-3.6000000000000227,47.0,-3.6000000000000227,4.965,2.0,50.5208422,-84.810529,56.0,4.965,,17.0,1169.21,0.0,1.0,4.0,63.5,15.5,52.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:26,-3.3999999999999773,28.0,-3.3999999999999773,4.191,2.0,50.5208832,-84.8105472,51.0,4.191,,17.0,1173.55,0.0,2.5,9.0,65.5,15.0,52.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:27,-3.3999999999999773,8.0,-3.3999999999999773,3.204,2.0,50.5209196,-84.8105654,47.0,3.204,,17.0,1177.05,0.0,4.0,13.0,68.0,14.5,51.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:28,-3.1999999999999886,0.0,-3.1999999999999886,2.106,2.0,50.5209469,-84.8105836,0.0,2.106,,17.0,1179.56,0.0,6.0,18.0,70.0,14.0,50.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:29,-3.1999999999999886,0.0,-3.1999999999999886,0.661,2.0,50.5209606,-84.8105836,0.0,0.661,,17.0,1180.37,0.0,7.5,22.0,72.0,13.0,49.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:35,-3.0,0.0,-3.0,2.044,2.0,50.5210334,-84.8106109,0.0,2.044,,17.0,1181.67,0.0,17.0,50.0,85.0,9.5,45.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:36,-2.8000000000000114,0.0,-2.8000000000000114,2.485,2.0,50.5210607,-84.81062,0.0,2.485,,17.0,1184.12,0.0,18.5,54.0,87.5,9.0,44.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:37,-2.8000000000000114,10.0,-2.8000000000000114,2.936,2.0,50.521088,-84.8106382,15.0,2.936,,17.0,1186.85,0.0,20.5,59.0,89.5,8.5,43.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:38,-2.8000000000000114,23.0,-2.8000000000000114,3.486,2.0,50.5211153,-84.8106655,39.0,3.486,,17.0,1190.03,0.0,22.0,63.0,91.5,7.5,43.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:39,-2.8000000000000114,32.0,-2.8000000000000114,3.435,2.0,50.5211472,-84.8106837,63.0,3.435,,17.0,1193.35,0.0,22.5,63.0,89.5,11.0,52.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:40,-2.6000000000000227,40.0,-2.6000000000000227,3.586,2.0,50.5211881,-84.8107019,87.0,3.586,,17.0,1197.39,0.0,22.0,57.0,85.0,16.5,68.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:41,-2.6000000000000227,51.0,-2.6000000000000227,3.896,2.0,50.5212336,-84.8107292,196.0,3.896,,17.0,1201.85,1.08,21.0,50.0,79.5,20.5,81.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:42,-2.3999999999999773,44.0,-2.3999999999999773,3.513,2.0,50.5212791,-84.8107474,186.0,3.513,,17.0,1206.41,1.21,19.0,49.0,70.0,18.5,69.5,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:43,-2.3999999999999773,40.0,-2.3999999999999773,3.4,2.0,50.5213247,-84.8107566,152.0,3.4,,18.0,1210.62,1.51,26.0,48.0,75.5,18.0,68.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:44,-2.1999999999999886,53.0,-2.1999999999999886,3.591,2.0,50.5213702,-84.8107748,122.0,3.591,,18.0,1214.93,1.69,24.5,49.0,76.0,9.0,84.0,29.0,2022,9,10,21,1.14,195.0
0,0,2022-09-10 21:09:45,-2.1999999999999886,54.0,-2.1999999999999886,3.9,2.0,50.5214202,-84.810793,120.0,3.9,,18.0,1220.11,1.84,20.0,47.0,74.0,2.5,94.0,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:46,-2.1999999999999886,56.0,-2.1999999999999886,4.123,2.0,50.5214794,-84.8108112,119.0,4.123,,18.0,1225.62,2.0,20.5,48.0,73.5,8.5,79.0,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:47,-2.0,58.0,-2.0,4.672,2.0,50.521534,-84.8108385,181.0,4.672,,18.0,1230.87,2.17,21.0,53.0,73.0,15.0,63.5,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:48,-2.0,49.0,-2.0,4.755,2.0,50.5215841,-84.8108567,169.0,4.755,,18.0,1235.91,2.26,20.0,52.0,75.0,15.5,67.5,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:49,-2.0,33.0,-2.0,4.564,2.0,50.5216296,-84.810884,142.0,4.564,,18.0,1240.53,2.24,,,,,,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:50,-1.8000000000000114,17.0,-1.8000000000000114,4.255,2.0,50.5216705,-84.8109022,115.0,4.255,,18.0,1244.6,2.07,,,,,,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:51,-1.8000000000000114,2.0,-1.8000000000000114,3.927,2.0,50.521707,-84.8109204,0.0,3.927,,18.0,1248.39,1.83,,,,,,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:52,-1.6000000000000227,0.0,-1.6000000000000227,3.637,3.0,50.5217434,-84.8109386,0.0,3.637,,18.0,1251.94,1.6,,,,,,28.0,2022,9,10,21,1.14,195.0
1,0,2022-09-10 21:09:53,-1.6000000000000227,0.0,-1.6000000000000227,3.976,3.0,50.5217889,-84.8109568,0.0,3.976,,18.0,1256.04,1.45,,,,,,28.0,2022,9,10,21,1.14,195.0
2,0,2022-09-10 21:09:54,-1.6000000000000227,0.0,-1.6000000000000227,4.026,3.0,50.5218298,-84.810975,0.0,4.026,,18.0,1260.05,1.39,,,,,,28.0,2022,9,10,21,1.14,195.0
