left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,cadence,temperature,left_right_balance,year,month,day,hour,wind_speed,wind_direction
30.0,94.0,330,26.0,91.0,2022-04-16 12:24:55,192.60000000000002,,4745.03,192.60000000000002,11.242,3.0,-1.14,52.1501205,-86.2197069,11.242,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
29.0,92.0,345,28.0,91.5,2022-04-16 12:24:56,192.60000000000002,,4757.06,192.60000000000002,11.653,3.0,-0.78,52.1499984,-86.2197648,11.653,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
28.0,90.5,359,30.0,91.5,2022-04-16 12:24:57,192.60000000000002,,4768.9,192.60000000000002,11.629,3.0,-0.25,52.1498777,-86.2198201,11.629,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
28.0,90.5,369,30.0,91.5,2022-04-16 12:24:58,192.79999999999995,,4780.87,192.79999999999995,11.523,3.0,0.0,52.1497553,-86.2198741,11.523,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
28.0,91.0,364,30.5,93.0,2022-04-16 12:24:59,192.79999999999995,,4792.51,192.79999999999995,11.332,3.0,0.0,52.1496362,-86.2199262,11.332,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
27.5,91.5,353,31.5,95.0,2022-04-16 12:25:00,192.79999999999995,,4804.2,192.79999999999995,11.222,3.0,0.0,52.1495176,-86.2199829,11.222,100.0,6.0,50.0,2022,4,16,12,4.17,134.0
27.0,92.5,341,32.5,97.0,2022-04-16 12:25:01,192.79999999999995,,4814.95,192.79999999999995,10.793,3.0,0.0,52.1494069,-86.2200281,10.793,99.0,6.0,49.0,2022,4,16,12,4.17,134.0
27.0,92.5,238,33.0,97.5,2022-04-16 12:25:02,193.0,,4827.1,193.0,10.398,3.0,0.05,52.1492843,-86.2200895,10.398,98.0,6.0,49.0,2022,4,16,12,4.17,134.0
27.0,92.5,190,33.0,97.5,2022-04-16 12:25:03,193.20000000000005,,4838.25,193.20000000000005,10.553,2.0,0.29,52.1491719,-86.2201463,10.553,96.0,6.0,48.0,2022,4,16,12,4.17,134.0
26.5,91.5,179,32.5,96.5,2022-04-16 12:25:04,193.0,,4849.17,193.0,9.886,2.0,0.6,52.1490611,-86.2201991,9.886,93.0,6.0,44.0,2022,4,16,12,4.17,134.0
24.0,85.5,152,29.5,91.0,2022-04-16 12:25:05,193.39999999999998,,4858.91,193.39999999999998,8.736,2.0,0.67,52.1489667,-86.2202608,8.736,93.0,6.0,32.0,2022,4,16,12,4.17,134.0
22.0,79.5,125,27.0,85.5,2022-04-16 12:25:06,193.60000000000002,,4867.62,193.60000000000002,8.979,2.0,0.84,52.1488923,-86.2203384,8.979,92.0,6.0,21.0,2022,4,16,12,4.17,134.0
19.5,73.5,98,24.0,80.5,2022-04-16 12:25:07,193.39999999999998,,4875.24,193.39999999999998,7.373,2.0,1.14,52.1488449,-86.2204295,7.373,92.0,6.0,9.0,2022,4,16,12,4.17,134.0
19.0,71.5,175,17.5,62.5,2022-04-16 12:25:08,193.20000000000005,,4883.32,193.20000000000005,7.478,2.0,0.92,52.1488283,-86.2205445,7.478,74.0,6.0,26.0,2022,4,16,12,4.17,134.0
23.5,78.5,377,5.0,26.5,2022-04-16 12:25:09,192.79999999999995,,4894.75,192.79999999999995,10.61,2.0,0.14,52.1488718,-86.2207027,10.61,46.0,6.0,77.0,2022,4,16,12,4.17,134.0
23.5,78.5,260,6.0,30.5,2022-04-16 12:25:10,192.0,,4906.77,192.0,11.655,2.0,-1.16,52.1489187,-86.2208685,11.655,78.0,6.0,50.0,2022,4,16,12,4.17,134.0
23.0,79.5,187,9.5,48.5,2022-04-16 12:25:11,191.20000000000005,,4919.98,191.20000000000005,13.03,3.0,-3.23,52.1489746,-86.2210483,13.03,81.0,6.0,49.0,2022,4,16,12,4.17,134.0
22.5,80.5,113,13.5,66.5,2022-04-16 12:25:12,190.20000000000005,,4936.27,190.20000000000005,15.127,3.0,-5.56,52.1490537,-86.2212634,15.127,85.0,6.0,48.0,2022,4,16,12,4.17,134.0
22.0,81.0,39,17.0,84.5,2022-04-16 12:25:13,188.79999999999995,,4952.07,188.79999999999995,15.724,3.0,-7.08,52.1491271,-86.2214742,15.724,89.0,6.0,47.0,2022,4,16,12,4.17,134.0
22.0,81.5,0,19.0,94.0,2022-04-16 12:25:14,187.60000000000002,,4968.94,187.60000000000002,16.587,4.0,-6.97,52.1491942,-86.2217059,16.587,0.0,6.0,46.0,2022,4,16,12,4.17,134.0
22.0,81.5,0,19.0,94.0,2022-04-16 12:25:15,186.0,,4985.1,186.0,16.283,4.0,-6.61,52.1492349,-86.2219381,16.283,0.0,6.0,45.0,2022,4,16,12,4.17,134.0
0.5,85.5,216,10.5,40.0,2022-04-16 12:25:16,184.20000000000005,,4999.22,184.20000000000005,14.623,4.0,-7.11,52.149239,-86.222147,14.623,19.0,6.0,1.0,2022,4,16,12,4.17,134.0
10.5,90.0,392,13.5,59.0,2022-04-16 12:25:17,182.79999999999995,,5013.56,182.79999999999995,14.43,4.0,-7.77,52.1492189,-86.2223572,14.43,73.0,6.0,0.0,2022,4,16,12,4.17,134.0
22.0,91.5,334,17.5,83.0,2022-04-16 12:25:18,181.60000000000002,,5028.5,181.60000000000002,14.818,4.0,-8.39,52.1491757,-86.2225702,14.818,123.0,6.0,0.0,2022,4,16,12,4.17,134.0
21.0,90.0,250,17.5,83.0,2022-04-16 12:25:19,180.39999999999998,,5042.55,180.39999999999998,14.26,4.0,-9.39,52.1491372,-86.2227713,14.26,124.0,6.0,0.0,2022,4,16,12,4.17,134.0
19.0,71.5,276,21.5,77.0,2022-04-16 12:25:20,179.0,,5057.42,179.0,14.716,4.0,-10.14,52.1490889,-86.2229809,14.716,109.0,6.0,41.0,2022,4,16,12,4.17,134.0
16.0,64.5,219,26.5,83.0,2022-04-16 12:25:21,177.60000000000002,,5073.22,177.60000000000002,15.503,3.0,-10.31,52.149032,-86.2232014,15.503,112.0,6.0,41.0,2022,4,16,12,4.17,134.0
16.0,64.5,221,26.0,82.5,2022-04-16 12:25:22,176.0,,5089.82,176.0,16.192,3.0,-10.36,52.1489596,-86.2234259,16.192,115.0,6.0,42.0,2022,4,16,12,4.17,134.0
16.5,66.0,180,25.5,81.0,2022-04-16 12:25:23,174.39999999999998,,5107.19,174.39999999999998,17.217,3.0,-10.3,52.1488875,-86.223663,17.217,115.0,6.0,44.0,2022,4,16,12,4.17,134.0
16.5,67.5,140,25.0,79.5,2022-04-16 12:25:24,173.20000000000005,,5124.45,173.20000000000005,17.303,3.0,-10.21,52.1488048,-86.2238916,17.303,115.0,6.0,46.0,2022,4,16,12,4.17,134.0
17.0,69.0,99,24.0,78.5,2022-04-16 12:25:25,172.20000000000005,,5141.79,172.20000000000005,17.282,3.0,-9.71,52.1487141,-86.2241157,17.282,116.0,6.0,48.0,2022,4,16,12,4.17,134.0
17.5,70.5,58,23.5,77.0,2022-04-16 12:25:26,171.39999999999998,,5158.12,171.39999999999998,16.569,3.0,-8.21,52.1486222,-86.2243216,16.569,116.0,6.0,50.0,2022,4,16,12,4.17,134.0
17.5,71.5,83,23.0,76.0,2022-04-16 12:25:27,169.60000000000002,,5174.0,169.60000000000002,16.137,3.0,-6.65,52.1485252,-86.2245149,16.137,95.0,6.0,52.0,2022,4,16,12,4.17,134.0
17.5,71.5,304,23.0,76.0,2022-04-16 12:25:28,167.60000000000002,,5190.44,167.60000000000002,16.577,3.0,-6.37,52.1484115,-86.2247009,16.577,27.0,6.0,52.0,2022,4,16,12,4.17,134.0
19.0,74.5,434,24.0,78.0,2022-04-16 12:25:29,166.0,,5207.26,166.0,16.412,3.0,-6.94,52.1482829,-86.2248758,16.412,56.0,6.0,52.0,2022,4,16,12,4.17,134.0
24.5,87.5,538,29.5,86.5,2022-04-16 12:25:30,164.79999999999995,,5223.37,164.79999999999995,15.686,3.0,-7.74,52.1481519,-86.2250313,15.686,100.0,6.0,52.0,2022,4,16,12,4.17,134.0
26.0,91.0,543,31.0,88.5,2022-04-16 12:25:31,164.0,,5239.78,164.0,16.075,3.0,-8.8,52.1480123,-86.2251795,16.075,111.0,6.0,52.0,2022,4,16,12,4.17,134.0
26.0,91.0,524,31.0,89.5,2022-04-16 12:25:32,163.39999999999998,,5255.65,163.39999999999998,15.924,3.0,-9.36,52.1478715,-86.2253117,15.924,111.0,6.0,52.0,2022,4,16,12,4.17,134.0
25.5,91.0,509,31.5,91.5,2022-04-16 12:25:33,162.60000000000002,,5271.95,162.60000000000002,15.451,3.0,-8.51,52.1477244,-86.2254425,15.451,111.0,6.0,52.0,2022,4,16,12,4.17,134.0
25.5,91.0,495,31.5,93.0,2022-04-16 12:25:34,161.79999999999995,,5287.16,161.79999999999995,14.814,3.0,-7.11,52.1475855,-86.2255611,14.814,111.0,6.0,52.0,2022,4,16,12,4.17,134.0
26.5,92.0,504,31.0,93.0,2022-04-16 12:25:35,161.20000000000005,,5301.85,161.20000000000005,14.352,3.0,-5.87,52.1474492,-86.2256704,14.352,110.0,6.0,54.0,2022,4,16,12,4.17,134.0
27.5,93.0,523,30.0,92.5,2022-04-16 12:25:36,161.0,,5316.43,161.0,13.722,3.0,-4.79,52.147311,-86.2257716,13.722,109.0,6.0,57.0,2022,4,16,12,4.17,134.0
29.0,94.0,541,29.0,91.5,2022-04-16 12:25:37,161.20000000000005,,5330.23,161.20000000000005,13.708,3.0,-3.71,52.1471823,-86.225873,13.708,109.0,6.0,60.0,2022,4,16,12,4.17,134.0
29.5,95.5,569,27.5,91.0,2022-04-16 12:25:38,161.39999999999998,,5344.17,161.39999999999998,13.668,3.0,-2.62,52.1470628,-86.225997,13.668,107.0,6.0,62.0,2022,4,16,12,4.17,134.0
26.5,97.0,628,24.0,91.5,2022-04-16 12:25:39,161.39999999999998,,5357.45,161.39999999999998,13.189,3.0,-1.42,52.1469608,-86.2261343,13.189,102.0,6.0,62.0,2022,4,16,12,4.17,134.0
26.0,95.5,618,24.0,92.5,2022-04-16 12:25:40,161.39999999999998,,5370.96,161.39999999999998,13.472,3.0,-0.25,52.146868,-86.2262875,13.472,102.0,6.0,59.0,2022,4,16,12,4.17,134.0
25.0,94.0,608,23.5,94.0,2022-04-16 12:25:41,161.20000000000005,,5384.12,161.20000000000005,13.974,3.0,0.36,52.1468026,-86.2264602,13.974,102.0,6.0,56.0,2022,4,16,12,4.17,134.0
24.5,92.5,597,23.5,95.0,2022-04-16 12:25:42,160.60000000000002,,5401.25,160.60000000000002,14.249,2.0,0.18,52.1467293,-86.2266927,14.249,101.0,6.0,52.0,2022,4,16,12,4.17,134.0
23.5,91.0,587,23.0,96.5,2022-04-16 12:25:43,160.0,,5416.54,160.0,14.21,2.0,-0.72,52.1466656,-86.2269014,14.21,101.0,6.0,49.0,2022,4,16,12,4.17,134.0
23.5,91.0,359,23.0,96.5,2022-04-16 12:25:44,159.20000000000005,,5431.45,159.20000000000005,14.053,2.0,-1.93,52.1466019,-86.2271039,14.053,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
27.0,93.5,361,23.5,98.5,2022-04-16 12:25:45,158.79999999999995,,5446.43,158.79999999999995,14.087,2.0,-3.0,52.1465297,-86.227302,14.087,98.0,6.0,51.0,2022,4,16,12,4.17,134.0
29.0,94.5,403,24.0,99.5,2022-04-16 12:25:46,159.0,,5460.85,159.0,13.463,2.0,-3.41,52.1464513,-86.2274858,13.463,100.0,6.0,51.0,2022,4,16,12,4.17,134.0
28.5,95.5,412,25.5,97.0,2022-04-16 12:25:47,159.39999999999998,,5474.43,159.39999999999998,12.54,2.0,-2.91,52.1463583,-86.2276405,12.54,101.0,6.0,50.0,2022,4,16,12,4.17,134.0
27.5,97.0,382,28.0,92.5,2022-04-16 12:25:48,160.0,,5487.8,160.0,11.957,3.0,-1.54,52.1462541,-86.2277746,11.957,99.0,6.0,51.0,2022,4,16,12,4.17,134.0
28.0,98.0,421,31.0,94.5,2022-04-16 12:25:49,160.39999999999998,,5498.53,160.39999999999998,10.807,3.0,0.14,52.1461426,-86.2278119,10.807,101.0,6.0,52.0,2022,4,16,12,4.17,134.0
28.5,99.0,511,28.5,90.0,2022-04-16 12:25:50,161.20000000000005,,5507.54,161.20000000000005,10.301,3.0,1.5,52.1460472,-86.2277908,10.301,98.0,6.0,54.0,2022,4,16,12,4.17,134.0
28.5,99.0,683,28.0,89.0,2022-04-16 12:25:51,161.79999999999995,,5516.62,161.79999999999995,10.175,3.0,2.78,52.1459529,-86.2277566,10.175,95.0,6.0,59.0,2022,4,16,12,4.17,134.0
28.0,99.5,765,28.0,92.5,2022-04-16 12:25:52,162.39999999999998,,5527.32,162.39999999999998,10.402,3.0,3.92,52.1458438,-86.227707,10.402,92.0,6.0,58.0,2022,4,16,12,4.17,134.0
27.5,100.0,729,28.0,99.0,2022-04-16 12:25:53,163.0,,5537.31,163.0,9.815,3.0,4.54,52.1457401,-86.2276696,9.815,91.0,6.0,50.0,2022,4,16,12,4.17,134.0
25.0,99.5,657,26.0,99.5,2022-04-16 12:25:54,163.79999999999995,,5546.89,163.79999999999995,9.319,3.0,5.28,52.14564,-86.2276368,9.319,91.0,6.0,49.0,2022,4,16,12,4.17,134.0
22.0,99.0,468,27.5,100.0,2022-04-16 12:25:55,164.20000000000005,,5555.94,164.20000000000005,9.101,2.0,6.55,52.1455486,-86.2275912,9.101,91.0,6.0,49.0,2022,4,16,12,4.17,134.0
21.5,98.0,326,27.5,100.0,2022-04-16 12:25:56,164.39999999999998,,5565.13,164.39999999999998,8.948,2.0,6.92,52.1454558,-86.2275449,8.948,93.0,6.0,,2022,4,16,12,4.17,134.0
22.0,96.5,232,26.0,99.5,2022-04-16 12:25:57,164.39999999999998,,5574.77,164.39999999999998,8.962,2.0,5.75,52.1453577,-86.2274996,8.962,94.0,6.0,,2022,4,16,12,4.17,134.0
23.0,95.0,139,24.5,99.5,2022-04-16 12:25:58,164.60000000000002,,5584.41,164.60000000000002,9.003,2.0,4.53,52.1452607,-86.2274499,9.003,96.0,6.0,,2022,4,16,12,4.17,134.0
23.5,93.0,45,22.5,99.0,2022-04-16 12:25:59,164.79999999999995,,5592.67,164.79999999999995,8.15,2.0,3.63,52.145178,-86.2274056,8.15,97.0,6.0,,2022,4,16,12,4.17,134.0
24.0,92.5,0,22.0,99.0,2022-04-16 12:26:00,165.20000000000005,,5600.84,165.20000000000005,7.755,2.0,2.73,52.1450965,-86.2273609,7.755,0.0,6.0,,2022,4,16,12,4.17,134.0
