battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,100,30.5,53.0,93.0,360,26.5,84.5,2022-04-07 17:27:35,13.0,4224.77,8.348,2.0,50.5364645,-84.8182343,8.348,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,101,31.5,53.0,94.5,375,25.5,83.5,2022-04-07 17:27:36,13.0,4233.22,8.419,2.0,50.5363876,-84.8181692,8.419,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,101,31.0,51.0,94.5,503,25.5,84.0,2022-04-07 17:27:37,13.0,4242.45,8.687,2.0,50.5363034,-84.8180987,8.687,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,26.5,48.0,92.5,360,26.5,92.5,2022-04-07 17:27:38,13.0,4251.41,8.649,2.0,50.5362207,-84.8180326,8.649,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,103,26.0,49.0,88.0,350,26.5,92.5,2022-04-07 17:27:39,13.0,4260.37,8.601,2.0,50.5361372,-84.8179681,8.601,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,27.0,49.0,90.0,373,28.0,89.0,2022-04-07 17:27:40,13.0,4269.18,8.728,2.0,50.5360534,-84.8179089,8.728,-28.399999999999977,-28.399999999999977,0.0,2022,4,7,17,6.05,56.0
,103,29.0,51.0,94.0,364,29.5,89.5,2022-04-07 17:27:41,13.0,4278.05,8.629,2.0,50.5359671,-84.8178542,8.629,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,103,29.5,53.0,98.0,370,31.0,92.5,2022-04-07 17:27:42,13.0,4286.8,8.547,2.0,50.5358823,-84.8178,8.547,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,103,28.0,53.0,97.5,394,31.0,92.5,2022-04-07 17:27:43,13.0,4295.54,8.586,2.0,50.5357978,-84.8177446,8.586,-28.80000000000001,-28.80000000000001,0.0,2022,4,7,17,6.05,56.0
,102,31.0,53.0,97.0,449,28.5,89.5,2022-04-07 17:27:44,13.0,4304.31,8.677,2.0,50.535712,-84.8176922,8.677,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,26.0,53.0,93.0,432,27.0,91.5,2022-04-07 17:27:45,13.0,4313.02,8.666,2.0,50.5356254,-84.8176449,8.666,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,26.0,52.0,92.5,414,27.5,92.5,2022-04-07 17:27:46,13.0,4322.0,8.641,2.0,50.5355349,-84.8175998,8.641,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,27.0,52.0,93.5,397,28.0,92.5,2022-04-07 17:27:47,13.0,4330.73,8.551,2.0,50.5354474,-84.8175543,8.551,-28.600000000000023,-28.600000000000023,0.0,2022,4,7,17,6.05,56.0
,102,28.0,51.0,92.5,381,28.5,92.5,2022-04-07 17:27:48,13.0,4339.08,8.485,2.0,50.5353634,-84.8175119,8.485,-28.399999999999977,-28.399999999999977,0.14,2022,4,7,17,6.05,56.0
,102,27.0,50.0,89.0,365,28.5,91.0,2022-04-07 17:27:49,13.0,4347.63,8.479,2.0,50.535277,-84.8174702,8.479,-28.19999999999999,-28.19999999999999,0.5,2022,4,7,17,6.05,56.0
,100,28.0,51.0,95.0,383,27.0,90.0,2022-04-07 17:27:50,13.0,4356.02,8.345,2.0,50.5351914,-84.8174325,8.345,-28.19999999999999,-28.19999999999999,0.7,2022,4,7,17,6.05,56.0
,100,28.0,50.0,96.5,388,26.5,89.5,2022-04-07 17:27:51,13.0,4364.0,8.031,2.0,50.5351091,-84.8173998,8.031,-28.19999999999999,-28.19999999999999,0.83,2022,4,7,17,6.05,56.0
,100,28.0,50.0,95.5,378,26.5,89.0,2022-04-07 17:27:52,13.0,4371.94,8.129,2.0,50.5350285,-84.8173625,8.129,-28.19999999999999,-28.19999999999999,1.0,2022,4,7,17,6.05,56.0
,100,28.0,50.0,93.0,349,27.0,89.5,2022-04-07 17:27:53,13.0,4379.92,7.821,2.0,50.5349483,-84.8173216,7.821,-28.399999999999977,-28.399999999999977,0.86,2022,4,7,17,6.05,56.0
,99,27.5,48.0,91.5,304,27.0,90.5,2022-04-07 17:27:54,13.0,4387.74,7.484,2.0,50.534869,-84.8172844,7.484,-28.19999999999999,-28.19999999999999,0.35,2022,4,7,17,6.05,56.0
,97,27.5,48.0,91.5,258,27.0,90.5,2022-04-07 17:27:55,13.0,4395.48,7.343,2.0,50.5347904,-84.817248,7.343,-28.19999999999999,-28.19999999999999,0.0,2022,4,7,17,6.05,56.0
,95,24.0,50.0,83.5,174,28.0,89.0,2022-04-07 17:27:56,13.0,4402.88,7.056,2.0,50.5347155,-84.8172122,7.056,-28.0,-28.0,0.13,2022,4,7,17,6.05,56.0
,92,19.5,51.0,74.0,98,29.5,87.5,2022-04-07 17:27:57,13.0,4410.04,6.979,2.0,50.5346421,-84.8171812,6.979,-27.80000000000001,-27.80000000000001,0.56,2022,4,7,17,6.05,56.0
,89,19.5,47.0,74.0,90,29.5,87.5,2022-04-07 17:27:58,13.0,4416.82,6.634,2.0,50.534573,-84.8171505,6.634,-27.80000000000001,-27.80000000000001,1.11,2022,4,7,17,6.05,56.0
,87,19.5,46.0,74.0,75,29.5,87.5,2022-04-07 17:27:59,13.0,4423.49,6.199,2.0,50.5345052,-84.8171197,6.199,-27.600000000000023,-27.600000000000023,1.53,2022,4,7,17,6.05,56.0
,85,19.5,46.0,74.0,55,29.5,87.5,2022-04-07 17:28:00,13.0,4429.65,5.735,2.0,50.5344416,-84.8170947,5.735,-27.399999999999977,-27.399999999999977,1.61,2022,4,7,17,6.05,56.0
,60,10.5,46.0,76.0,108,22.0,68.0,2022-04-07 17:28:01,13.0,4435.02,5.296,2.0,50.5343863,-84.817073,5.296,-27.399999999999977,-27.399999999999977,1.56,2022,4,7,17,6.05,56.0
,31,5.0,46.0,80.0,256,13.5,46.0,2022-04-07 17:28:02,13.0,4440.85,5.621,2.0,50.5343251,-84.817055,5.621,-27.399999999999977,-27.399999999999977,1.37,2022,4,7,17,6.05,56.0
,30,20.0,46.0,84.0,494,13.5,46.0,2022-04-07 17:28:03,13.0,4447.01,5.979,2.0,50.5342607,-84.8170346,5.979,-27.399999999999977,-27.399999999999977,0.83,2022,4,7,17,6.05,56.0
,72,21.0,46.0,89.0,482,21.5,86.5,2022-04-07 17:28:04,12.0,4453.46,6.264,2.0,50.5341953,-84.8170044,6.264,-27.19999999999999,-27.19999999999999,0.5,2022,4,7,17,6.05,56.0
,83,22.0,47.0,88.0,538,23.5,90.5,2022-04-07 17:28:05,12.0,4460.95,6.961,2.0,50.5341212,-84.8169622,6.961,-27.19999999999999,-27.19999999999999,0.91,2022,4,7,17,6.05,56.0
,87,23.0,48.0,87.0,679,23.5,87.0,2022-04-07 17:28:06,12.0,4468.81,7.458,2.0,50.5340433,-84.8169183,7.458,-27.19999999999999,-27.19999999999999,1.09,2022,4,7,17,6.05,56.0
,94,25.0,52.0,94.5,556,21.5,85.5,2022-04-07 17:28:07,12.0,4477.25,7.796,2.0,50.5339616,-84.8168658,7.796,-27.399999999999977,-27.399999999999977,0.42,2022,4,7,17,6.05,56.0
,97,23.5,51.0,87.0,483,25.0,97.5,2022-04-07 17:28:08,12.0,4485.46,7.771,2.0,50.5338822,-84.8168137,7.771,-27.19999999999999,-27.19999999999999,0.18,2022,4,7,17,6.05,56.0
,97,25.0,49.0,92.0,263,22.5,87.5,2022-04-07 17:28:09,12.0,4493.08,7.349,2.0,50.533807,-84.8167707,7.349,-27.0,-27.0,0.52,2022,4,7,17,6.05,56.0
,93,22.5,44.0,87.0,353,23.5,84.0,2022-04-07 17:28:10,12.0,4500.7,7.008,2.0,50.5337301,-84.8167328,7.008,-26.80000000000001,-26.80000000000001,0.58,2022,4,7,17,6.05,56.0
,91,19.0,44.0,79.0,356,25.5,83.0,2022-04-07 17:28:11,12.0,4507.85,6.885,2.0,50.5336567,-84.8167025,6.885,-26.399999999999977,-26.399999999999977,1.02,2022,4,7,17,6.05,56.0
,90,21.5,50.0,82.5,355,27.0,86.5,2022-04-07 17:28:12,12.0,4514.87,6.871,2.0,50.5335849,-84.8166712,6.871,-26.0,-26.0,1.92,2022,4,7,17,6.05,56.0
,89,29.0,50.0,92.5,365,31.5,96.5,2022-04-07 17:28:13,12.0,4521.94,6.859,2.0,50.5335129,-84.8166392,6.859,-25.80000000000001,-25.80000000000001,2.67,2022,4,7,17,6.05,56.0
,88,32.5,51.0,96.5,406,32.0,98.0,2022-04-07 17:28:14,12.0,4528.98,6.885,2.0,50.5334411,-84.8166067,6.885,-25.80000000000001,-25.80000000000001,3.06,2022,4,7,17,6.05,56.0
,88,37.0,50.0,99.0,426,30.5,97.5,2022-04-07 17:28:15,12.0,4535.59,6.934,2.0,50.5333741,-84.8165753,6.934,-25.80000000000001,-25.80000000000001,2.89,2022,4,7,17,6.05,56.0
,89,38.0,51.0,100.0,426,31.5,98.0,2022-04-07 17:28:16,12.0,4541.73,7.103,2.0,50.5333117,-84.8165465,7.103,-25.600000000000023,-25.600000000000023,2.54,2022,4,7,17,6.05,56.0
,90,36.5,52.0,100.0,394,35.5,100.0,2022-04-07 17:28:17,12.0,4550.73,7.113,2.0,50.5332209,-84.8165017,7.113,-25.399999999999977,-25.399999999999977,2.39,2022,4,7,17,6.05,56.0
,91,36.5,50.0,100.0,361,35.5,100.0,2022-04-07 17:28:18,12.0,4558.02,7.179,2.0,50.5331476,-84.8164647,7.179,-25.399999999999977,-25.399999999999977,2.07,2022,4,7,17,6.05,56.0
,91,34.5,50.0,98.0,375,34.0,99.0,2022-04-07 17:28:19,12.0,4565.25,7.174,2.0,50.5330744,-84.8164297,7.174,-25.19999999999999,-25.19999999999999,1.61,2022,4,7,17,6.05,56.0
,91,32.5,51.0,96.0,388,32.5,98.0,2022-04-07 17:28:20,12.0,4572.58,7.237,2.0,50.5329999,-84.8163954,7.237,-25.0,-25.0,1.71,2022,4,7,17,6.05,56.0
,91,30.5,51.0,94.0,396,31.0,97.0,2022-04-07 17:28:21,12.0,4580.21,7.352,2.0,50.5329225,-84.8163594,7.352,-24.80000000000001,-24.80000000000001,2.09,2022,4,7,17,6.05,56.0
,92,30.5,51.0,94.0,360,31.0,97.0,2022-04-07 17:28:22,12.0,4587.73,7.361,2.0,50.5328462,-84.8163235,7.361,-24.600000000000023,-24.600000000000023,2.26,2022,4,7,17,6.05,56.0
,92,29.5,52.0,95.0,360,30.0,95.5,2022-04-07 17:28:23,12.0,4595.26,7.362,2.0,50.5327698,-84.8162874,7.362,-24.600000000000023,-24.600000000000023,2.3,2022,4,7,17,6.05,56.0
,93,28.0,53.0,96.0,361,29.0,93.5,2022-04-07 17:28:24,12.0,4602.83,7.368,2.0,50.5326935,-84.8162499,7.368,-24.399999999999977,-24.399999999999977,2.26,2022,4,7,17,6.05,56.0
,93,26.5,49.0,93.5,360,29.5,94.0,2022-04-07 17:28:25,12.0,4610.26,7.359,2.0,50.5326183,-84.8162139,7.359,-24.19999999999999,-24.19999999999999,2.15,2022,4,7,17,6.05,56.0
,93,26.0,47.0,91.0,360,29.0,93.5,2022-04-07 17:28:26,12.0,4617.78,7.375,2.0,50.5325425,-84.8161764,7.375,-24.0,-24.0,2.11,2022,4,7,17,6.05,56.0
,93,25.5,47.0,90.0,346,28.0,92.5,2022-04-07 17:28:27,12.0,4625.35,7.381,2.0,50.5324665,-84.8161371,7.381,-24.0,-24.0,2.01,2022,4,7,17,6.05,56.0
,93,25.5,49.0,91.0,353,27.5,91.0,2022-04-07 17:28:28,12.0,4632.75,7.382,2.0,50.5323927,-84.8160974,7.382,-23.80000000000001,-23.80000000000001,1.71,2022,4,7,17,6.05,56.0
,94,25.5,51.0,92.5,368,26.5,89.0,2022-04-07 17:28:29,12.0,4640.08,7.326,2.0,50.5323196,-84.8160582,7.326,-23.600000000000023,-23.600000000000023,1.71,2022,4,7,17,6.05,56.0
,93,26.0,51.0,92.0,367,27.5,90.5,2022-04-07 17:28:30,12.0,4647.42,7.112,2.0,50.532245,-84.8160239,7.112,-23.600000000000023,-23.600000000000023,1.95,2022,4,7,17,6.05,56.0
,82,28.0,52.0,92.0,170,27.5,91.5,2022-04-07 17:28:31,12.0,4654.6,6.99,2.0,50.5321722,-84.8159896,6.99,-23.399999999999977,-23.399999999999977,1.83,2022,4,7,17,6.05,56.0
,60,32.5,55.0,92.5,283,24.0,93.0,2022-04-07 17:28:32,12.0,4661.73,7.179,2.0,50.5321004,-84.8159537,7.179,-23.19999999999999,-23.19999999999999,1.79,2022,4,7,17,6.05,56.0
,84,26.5,59.0,89.0,333,2.5,99.0,2022-04-07 17:28:33,12.0,4668.95,7.283,2.0,50.5320277,-84.8159174,7.283,-23.19999999999999,-23.19999999999999,2.1,2022,4,7,17,6.05,56.0
,89,26.0,56.0,88.5,331,0.0,100.0,2022-04-07 17:28:34,12.0,4676.4,7.268,2.0,50.5319527,-84.8158796,7.268,-23.0,-23.0,2.21,2022,4,7,17,6.05,56.0
,91,26.0,54.0,88.5,308,0.0,100.0,2022-04-07 17:28:35,12.0,4683.73,7.245,2.0,50.5318791,-84.815842,7.245,-23.0,-23.0,1.98,2022,4,7,17,6.05,56.0
,92,26.0,55.0,88.5,293,0.0,100.0,2022-04-07 17:28:36,12.0,4691.02,7.314,2.0,50.5318056,-84.8158058,7.314,-22.80000000000001,-22.80000000000001,1.71,2022,4,7,17,6.05,56.0
,92,26.0,58.0,88.5,308,0.0,100.0,2022-04-07 17:28:37,12.0,4698.55,7.226,2.0,50.5317292,-84.8157699,7.226,-22.600000000000023,-22.600000000000023,1.45,2022,4,7,17,6.05,56.0
,92,26.0,51.0,90.0,293,18.5,84.0,2022-04-07 17:28:38,12.0,4705.87,7.288,2.0,50.5316548,-84.8157358,7.288,-22.600000000000023,-22.600000000000023,1.33,2022,4,7,17,6.05,56.0
,93,25.0,51.0,86.5,266,24.0,83.5,2022-04-07 17:28:39,12.0,4713.1,7.297,2.0,50.5315814,-84.8157014,7.297,-22.80000000000001,-22.80000000000001,1.05,2022,4,7,17,6.05,56.0
,94,23.5,51.0,83.5,267,26.0,84.5,2022-04-07 17:28:40,12.0,4720.49,7.438,2.0,50.5315067,-84.8156654,7.438,-22.80000000000001,-22.80000000000001,0.37,2022,4,7,17,6.05,56.0
,94,22.5,52.0,82.5,257,25.0,79.5,2022-04-07 17:28:41,12.0,4728.05,7.571,2.0,50.5314299,-84.8156296,7.571,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,95,22.5,53.0,82.0,257,24.5,79.0,2022-04-07 17:28:42,12.0,4735.84,7.515,2.0,50.5313507,-84.8155934,7.515,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,95,22.0,54.0,81.5,262,24.0,78.5,2022-04-07 17:28:43,12.0,4743.6,7.684,2.0,50.531272,-84.8155565,7.684,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,95,22.0,54.0,81.5,268,24.0,78.5,2022-04-07 17:28:44,12.0,4751.43,7.721,2.0,50.5311925,-84.8155199,7.721,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,95,22.0,55.0,81.0,304,23.5,78.0,2022-04-07 17:28:45,12.0,4759.0,7.832,2.0,50.5311162,-84.8154817,7.832,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,98,22.0,54.0,81.0,283,23.5,78.0,2022-04-07 17:28:46,12.0,4766.66,7.748,2.0,50.5310399,-84.8154403,7.748,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,98,23.5,52.0,83.0,277,26.0,81.5,2022-04-07 17:28:47,12.0,4774.71,7.805,2.0,50.5309596,-84.8153969,7.805,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,99,23.5,52.0,83.0,281,26.0,81.5,2022-04-07 17:28:48,12.0,4782.61,7.921,2.0,50.5308803,-84.8153563,7.921,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,100,22.5,52.0,81.5,274,23.5,77.5,2022-04-07 17:28:49,12.0,4790.39,7.986,2.0,50.530802,-84.8153167,7.986,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,101,22.0,52.0,80.0,232,21.5,74.5,2022-04-07 17:28:50,12.0,4798.32,8.087,2.0,50.5307219,-84.8152779,8.087,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,23.5,49.0,79.0,235,24.5,77.5,2022-04-07 17:28:51,12.0,4806.24,8.003,2.0,50.5306421,-84.8152384,8.003,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,28.0,46.0,86.0,275,24.5,77.5,2022-04-07 17:28:52,12.0,4814.35,8.083,2.0,50.5305613,-84.8151945,8.083,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,32.0,47.0,93.0,315,24.5,77.5,2022-04-07 17:28:53,12.0,4822.43,8.261,2.0,50.5304803,-84.8151529,8.261,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,104,30.0,51.0,91.5,302,30.5,87.5,2022-04-07 17:28:54,12.0,4830.8,8.415,2.0,50.5303959,-84.8151108,8.415,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,106,27.0,51.0,87.5,224,35.5,94.5,2022-04-07 17:28:55,12.0,4839.17,8.494,2.0,50.530312,-84.8150675,8.494,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,107,21.0,49.0,72.5,233,28.5,84.0,2022-04-07 17:28:56,12.0,4847.81,8.453,2.0,50.5302249,-84.8150242,8.453,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,107,24.5,49.0,79.5,223,22.0,71.0,2022-04-07 17:28:57,12.0,4856.38,8.371,2.0,50.5301384,-84.8149819,8.371,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,107,23.0,51.0,74.5,254,21.5,70.5,2022-04-07 17:28:58,12.0,4864.85,8.585,2.0,50.5300528,-84.8149399,8.585,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,106,21.5,53.0,71.5,297,22.0,72.5,2022-04-07 17:28:59,12.0,4873.52,8.708,2.0,50.5299657,-84.8148955,8.708,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,22.5,54.0,83.0,338,22.5,77.0,2022-04-07 17:29:00,12.0,4882.64,8.939,2.0,50.5298744,-84.8148482,8.939,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,22.0,53.0,82.5,327,24.0,80.0,2022-04-07 17:29:01,12.0,4891.51,8.727,2.0,50.5297845,-84.8148053,8.727,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,21.5,52.0,82.0,317,25.5,83.0,2022-04-07 17:29:02,12.0,4900.19,8.719,2.0,50.5296967,-84.8147631,8.719,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,21.0,51.0,81.5,306,26.5,86.0,2022-04-07 17:29:03,12.0,4909.03,8.713,2.0,50.5296074,-84.8147197,8.713,-23.0,-23.0,0.0,2022,4,7,17,6.05,56.0
,102,20.5,50.0,81.0,322,27.5,88.0,2022-04-07 17:29:04,12.0,4917.69,8.698,2.0,50.5295199,-84.8146771,8.698,-23.19999999999999,-23.19999999999999,0.0,2022,4,7,17,6.05,56.0
,103,23.0,49.0,83.5,356,28.5,88.5,2022-04-07 17:29:05,12.0,4926.57,8.697,2.0,50.5294307,-84.8146318,8.697,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,103,28.5,48.0,90.5,360,30.5,90.5,2022-04-07 17:29:06,12.0,4935.16,8.715,2.0,50.5293444,-84.8145881,8.715,-22.80000000000001,-22.80000000000001,0.0,2022,4,7,17,6.05,56.0
,103,34.0,46.0,97.0,365,32.5,92.0,2022-04-07 17:29:07,12.0,4944.1,8.9,2.0,50.5292545,-84.814542,8.9,-22.600000000000023,-22.600000000000023,0.16,2022,4,7,17,6.05,56.0
,104,34.5,46.0,97.5,302,32.5,92.0,2022-04-07 17:29:08,12.0,4952.85,8.849,2.0,50.5291664,-84.8144984,8.849,-22.600000000000023,-22.600000000000023,0.68,2022,4,7,17,6.05,56.0
,104,34.5,47.0,97.5,301,32.5,92.0,2022-04-07 17:29:09,12.0,4961.83,8.904,2.0,50.5290761,-84.8144527,8.904,-22.80000000000001,-22.80000000000001,1.01,2022,4,7,17,6.05,56.0
,104,34.5,48.0,97.5,299,32.5,92.0,2022-04-07 17:29:10,12.0,4970.77,8.894,2.0,50.5289857,-84.8144089,8.894,-23.0,-23.0,0.74,2022,4,7,17,6.05,56.0
,104,25.5,48.0,82.5,313,29.5,89.0,2022-04-07 17:29:11,12.0,4979.75,9.032,2.0,50.5288949,-84.8143649,9.032,-23.0,-23.0,0.13,2022,4,7,17,6.05,56.0
,105,26.5,49.0,85.5,313,29.0,91.0,2022-04-07 17:29:12,12.0,4988.78,9.025,2.0,50.528804,-84.8143194,9.025,-23.19999999999999,-23.19999999999999,-0.58,2022,4,7,17,6.05,56.0
,106,26.0,51.0,87.0,302,28.5,90.0,2022-04-07 17:29:13,12.0,4997.98,9.058,2.0,50.528711,-84.8142743,9.058,-23.399999999999977,-23.399999999999977,-1.07,2022,4,7,17,6.05,56.0
,107,24.5,51.0,85.0,291,28.5,88.0,2022-04-07 17:29:14,12.0,5007.1,9.134,2.0,50.5286182,-84.8142322,9.134,-23.399999999999977,-23.399999999999977,-1.39,2022,4,7,17,6.05,56.0
,107,24.0,51.0,81.0,294,28.5,88.0,2022-04-07 17:29:15,12.0,5016.36,9.133,2.0,50.5285244,-84.8141878,9.133,-23.399999999999977,-23.399999999999977,-1.28,2022,4,7,17,6.05,56.0
,107,24.0,51.0,81.0,330,28.5,88.0,2022-04-07 17:29:16,12.0,5025.58,9.084,2.0,50.5284311,-84.8141429,9.084,-23.399999999999977,-23.399999999999977,-0.75,2022,4,7,17,6.05,56.0
,107,24.0,50.0,81.0,255,28.5,88.0,2022-04-07 17:29:17,12.0,5034.71,9.01,2.0,50.5283393,-84.8140964,9.01,-23.399999999999977,-23.399999999999977,-0.32,2022,4,7,17,6.05,56.0
,107,24.0,47.0,81.0,221,28.5,88.0,2022-04-07 17:29:18,12.0,5043.82,9.047,2.0,50.5282477,-84.8140499,9.047,-23.399999999999977,-23.399999999999977,-0.3,2022,4,7,17,6.05,56.0
,106,23.5,47.0,81.0,183,24.0,81.0,2022-04-07 17:29:19,12.0,5052.82,8.898,2.0,50.5281567,-84.8140063,8.898,-23.600000000000023,-23.600000000000023,-0.21,2022,4,7,17,6.05,56.0
,98,23.0,48.0,80.5,213,16.0,67.5,2022-04-07 17:29:20,12.0,5061.85,8.851,2.0,50.5280652,-84.813963,8.851,-23.600000000000023,-23.600000000000023,-0.08,2022,4,7,17,6.05,56.0
,96,25.5,48.0,86.0,263,22.0,72.5,2022-04-07 17:29:21,12.0,5070.96,9.042,2.0,50.5279726,-84.8139202,9.042,-23.80000000000001,-23.80000000000001,-0.47,2022,4,7,17,6.05,56.0
,93,25.5,51.0,86.5,339,22.5,73.0,2022-04-07 17:29:22,11.0,5080.13,9.251,2.0,50.5278798,-84.8138759,9.251,-24.0,-24.0,-1.13,2022,4,7,17,6.05,56.0
,93,25.5,53.0,86.5,296,24.5,78.0,2022-04-07 17:29:23,11.0,5089.41,9.519,2.0,50.5277865,-84.8138286,9.519,-24.399999999999977,-24.399999999999977,-1.63,2022,4,7,17,6.05,56.0
,94,25.5,52.0,85.5,275,28.5,86.5,2022-04-07 17:29:24,11.0,5098.85,9.74,2.0,50.5276913,-84.8137812,9.74,-24.600000000000023,-24.600000000000023,-1.99,2022,4,7,17,6.05,56.0
,94,24.5,52.0,82.5,259,27.0,83.5,2022-04-07 17:29:25,11.0,5108.84,9.739,2.0,50.5275905,-84.8137319,9.739,-24.80000000000001,-24.80000000000001,-2.28,2022,4,7,17,6.05,56.0
,95,23.0,53.0,80.0,243,25.5,80.5,2022-04-07 17:29:26,11.0,5118.83,9.829,2.0,50.5274899,-84.8136815,9.829,-24.80000000000001,-24.80000000000001,-2.53,2022,4,7,17,6.05,56.0
,95,21.5,53.0,77.0,227,23.5,77.5,2022-04-07 17:29:27,11.0,5128.85,10.128,2.0,50.5273896,-84.8136289,10.128,-25.0,-25.0,-2.26,2022,4,7,17,6.05,56.0
,100,20.0,53.0,72.5,195,22.0,74.5,2022-04-07 17:29:28,11.0,5139.1,10.333,2.0,50.5272877,-84.8135729,10.333,-25.19999999999999,-25.19999999999999,-1.79,2022,4,7,17,6.05,56.0
,102,20.0,52.0,69.5,214,21.0,71.0,2022-04-07 17:29:29,11.0,5149.38,10.327,3.0,50.5271883,-84.8135086,10.327,-25.399999999999977,-25.399999999999977,-1.55,2022,4,7,17,6.05,56.0
,102,21.5,52.0,70.0,226,21.0,68.5,2022-04-07 17:29:30,11.0,5158.68,10.335,3.0,50.5270994,-84.8134479,10.335,-26.19999999999999,-26.19999999999999,-1.64,2022,4,7,17,6.05,56.0
,104,17.5,52.0,61.5,191,21.0,68.5,2022-04-07 17:29:31,11.0,5168.37,10.328,3.0,50.5270009,-84.8134036,10.328,-26.600000000000023,-26.600000000000023,-2.46,2022,4,7,17,6.05,56.0
,104,19.5,54.0,75.5,237,19.0,64.0,2022-04-07 17:29:32,11.0,5178.46,10.314,4.0,50.5268951,-84.8133715,10.314,-27.0,-27.0,-3.42,2022,4,7,17,6.05,56.0
,104,20.0,57.0,80.0,335,18.5,62.5,2022-04-07 17:29:33,11.0,5189.48,10.302,4.0,50.5267795,-84.8133386,10.302,-27.19999999999999,-27.19999999999999,-4.06,2022,4,7,17,6.05,56.0
,104,20.0,62.0,80.0,454,18.5,62.5,2022-04-07 17:29:34,11.0,5200.64,10.02,4.0,50.5266654,-84.8132934,10.02,-27.399999999999977,-27.399999999999977,-4.65,2022,4,7,17,6.05,56.0
,105,20.0,55.0,80.0,513,18.5,62.5,2022-04-07 17:29:35,11.0,5211.91,9.9,4.0,50.5265554,-84.8132254,9.9,-27.399999999999977,-27.399999999999977,-4.25,2022,4,7,17,6.05,56.0
,107,20.0,47.0,80.0,568,18.5,62.5,2022-04-07 17:29:36,11.0,5222.9,11.138,3.0,50.5264458,-84.8131663,11.138,-27.600000000000023,-27.600000000000023,-2.73,2022,4,7,17,6.05,56.0
,113,22.5,45.0,84.0,312,23.0,75.0,2022-04-07 17:29:37,11.0,5234.6,11.273,4.0,50.5263334,-84.8130933,11.273,-27.80000000000001,-27.80000000000001,-1.62,2022,4,7,17,6.05,56.0
,113,24.5,45.0,85.0,201,26.5,87.5,2022-04-07 17:29:38,11.0,5246.83,11.192,4.0,50.5262244,-84.8130006,11.192,-27.80000000000001,-27.80000000000001,-1.21,2022,4,7,17,6.05,56.0
,111,22.0,49.0,74.5,198,23.0,79.0,2022-04-07 17:29:39,11.0,5258.92,10.991,4.0,50.5261131,-84.8129159,10.991,-28.19999999999999,-28.19999999999999,-1.1,2022,4,7,17,6.05,56.0
,110,23.5,51.0,78.5,228,22.0,74.0,2022-04-07 17:29:40,11.0,5270.22,10.508,4.0,50.5260005,-84.8128556,10.508,-28.19999999999999,-28.19999999999999,-1.12,2022,4,7,17,6.05,56.0
