ascent,descent,timestamp,battery_soc,cadence,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,calories,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
10,11,2023-02-16 00:46:29,,95.0,10.661,3.0,28.5,53.0,96.0,50.5140247,-84.8126134,493.0,26.0,97.0,10.661,11.0,79.0,2916.67,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:30,,97.0,10.318,3.0,28.5,53.0,96.0,50.5139792,-84.8127499,482.0,26.0,97.5,10.318,11.0,79.0,2926.83,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:31,,98.0,10.639,3.0,28.5,52.0,96.0,50.5139337,-84.8128956,418.0,27.0,96.5,10.639,11.0,80.0,2937.65,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:32,,100.0,12.057,3.0,27.5,53.0,94.0,50.5138927,-84.8130594,402.0,28.0,95.0,12.057,11.0,80.0,2949.92,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:33,,101.0,11.012,3.0,25.0,54.0,88.5,50.5138426,-84.813205,373.0,27.5,94.0,11.012,11.0,81.0,2960.75,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:34,,101.0,10.689,3.0,26.0,55.0,92.5,50.5137971,-84.8133416,335.0,27.5,94.0,10.689,11.0,81.0,2971.31,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:35,,101.0,10.267,3.0,23.0,52.0,83.0,50.5137562,-84.8134781,302.0,26.0,88.5,10.267,11.0,81.0,2981.48,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:36,,100.0,9.936,3.0,20.0,53.0,72.5,50.5137152,-84.8136055,238.0,22.5,75.5,9.936,11.0,81.0,2991.25,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:37,,73.0,9.883,3.0,15.5,55.0,65.5,50.5136742,-84.8137421,111.0,19.0,66.0,9.883,11.0,81.0,3001.15,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:38,,50.0,9.516,3.0,8.5,58.0,65.0,50.5136424,-84.8138695,52.0,18.0,66.5,9.516,11.0,81.0,3010.51,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:39,,31.0,9.049,3.0,1.0,61.0,64.0,50.5136105,-84.8139878,32.0,17.0,67.5,9.049,11.0,81.0,3019.4,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:40,,12.0,8.529,3.0,1.5,65.0,63.5,50.5135741,-84.8140971,12.0,17.5,67.0,8.529,11.0,81.0,3027.66,51.200000000000045,51.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:41,,0.0,7.83,3.0,3.0,68.0,62.5,50.5135332,-84.8141972,0.0,17.5,66.5,7.83,11.0,81.0,3035.24,51.39999999999998,51.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:42,,0.0,6.548,3.0,5.0,71.0,62.0,50.5135013,-84.8142791,0.0,18.0,66.0,6.548,11.0,81.0,3041.39,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:43,,0.0,5.347,3.0,6.5,74.0,61.0,50.5134831,-84.8143428,0.0,18.0,65.5,5.347,11.0,81.0,3046.42,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:44,,0.0,4.067,3.0,8.5,77.0,60.5,50.5134922,-84.8143974,0.0,18.5,65.5,4.067,11.0,81.0,3050.06,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:45,,0.0,3.427,3.0,10.0,81.0,59.5,50.5135104,-84.8144338,0.0,19.0,65.0,3.427,11.0,81.0,3053.27,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:46,,0.0,3.235,3.0,11.5,84.0,59.0,50.5135332,-84.8144612,0.0,19.0,64.5,3.235,11.0,81.0,3056.44,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:47,,38.0,3.393,3.0,13.5,87.0,58.0,50.513565,-84.8144885,17.0,19.5,64.0,3.393,11.0,81.0,3059.9,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:48,,42.0,3.401,3.0,15.0,83.0,57.5,50.5135969,-84.8145067,39.0,19.5,63.5,3.401,11.0,81.0,3063.29,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:49,,46.0,3.474,3.0,17.0,66.0,56.5,50.5136333,-84.8145249,51.0,20.0,63.0,3.474,11.0,81.0,3066.78,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:50,,49.0,3.425,3.0,17.5,50.0,55.0,50.5136697,-84.8145431,55.0,19.5,63.0,3.425,11.0,81.0,3070.15,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:51,,50.0,3.497,3.0,18.5,50.0,59.5,50.5137015,-84.8145613,60.0,19.5,63.0,3.497,11.0,82.0,3073.72,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:52,,47.0,2.946,3.0,20.5,53.0,66.5,50.5137198,-84.8145977,67.0,19.5,63.0,2.946,11.0,82.0,3076.46,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:53,,45.0,2.602,3.0,22.5,50.0,73.5,50.5137289,-84.814625,70.0,19.5,63.5,2.602,11.0,82.0,3078.97,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:54,,44.0,2.434,3.0,25.0,40.0,75.5,50.5137198,-84.8146432,68.0,21.0,66.0,2.434,11.0,82.0,3080.71,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:55,,45.0,5.396,2.0,15.5,30.0,48.0,50.5136879,-84.8146523,64.0,19.0,65.0,5.396,11.0,82.0,3083.94,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:56,,46.0,2.233,2.0,15.0,41.0,50.5,50.513697,-84.814625,59.0,18.0,64.5,2.233,11.0,82.0,3086.02,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:57,,45.0,1.417,2.0,18.5,53.0,63.5,50.5136833,-84.8146068,48.0,18.0,65.0,1.417,11.0,82.0,3087.69,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:58,,33.0,1.749,2.0,19.0,60.0,65.5,50.5136697,-84.8145886,36.0,18.5,67.0,1.749,11.0,82.0,3089.41,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:46:59,,20.0,1.5,2.0,20.0,58.0,67.5,50.5136378,-84.8145886,24.0,19.0,68.5,1.5,11.0,82.0,3091.95,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:00,,8.0,0.0,2.0,20.5,55.0,69.5,50.5136196,-84.8145886,12.0,19.5,70.0,0.0,11.0,82.0,3091.95,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:01,,0.0,0.0,2.0,21.5,53.0,72.0,50.5136196,-84.8145795,0.0,20.0,72.0,0.0,11.0,82.0,3091.95,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:02,,0.0,0.0,2.0,22.0,51.0,74.0,50.513606,-84.8145886,0.0,20.5,73.5,0.0,11.0,82.0,3091.95,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:03,,0.0,0.0,2.0,23.0,49.0,76.0,50.513606,-84.8145886,0.0,21.0,75.0,0.0,11.0,82.0,3091.95,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:04,,0.0,0.0,2.0,24.0,46.0,78.0,50.513606,-84.8145886,0.0,21.0,76.5,0.0,11.0,82.0,3091.95,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:10,,36.0,1.792,2.0,25.0,33.0,80.5,50.513606,-84.8145704,47.0,25.0,90.5,1.792,11.0,82.0,3092.12,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:11,,37.0,1.23,2.0,21.5,30.0,71.5,50.5136196,-84.8145886,90.0,26.0,92.0,1.23,11.0,82.0,3093.52,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:12,,38.0,0.0,2.0,21.0,33.0,71.0,50.5136151,-84.8145977,88.0,24.0,82.0,0.0,11.0,82.0,3093.52,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:13,,38.0,0.0,2.0,20.0,42.0,70.5,50.5136151,-84.8145886,87.0,22.0,72.5,0.0,11.0,82.0,3093.52,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:14,,32.0,0.0,2.0,12.5,40.0,81.5,50.513606,-84.8145886,77.0,23.5,75.0,0.0,11.0,82.0,3093.52,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:15,,23.0,0.0,2.0,4.5,39.0,93.0,50.513606,-84.8145886,68.0,25.5,78.5,0.0,11.0,82.0,3093.52,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:16,,21.0,0.21,2.0,3.0,38.0,98.5,50.513606,-84.8145886,44.0,27.5,80.5,0.21,11.0,82.0,3093.52,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:17,,20.0,1.499,2.0,10.0,38.0,96.0,50.5135969,-84.8145886,43.0,29.5,80.0,1.499,11.0,82.0,3094.24,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:18,,19.0,1.918,2.0,17.0,40.0,93.0,50.5135514,-84.8145886,42.0,32.0,80.0,1.918,11.0,82.0,3098.52,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:19,,33.0,2.824,2.0,24.0,43.0,90.0,50.5135286,-84.8145704,58.0,34.5,79.5,2.824,11.0,82.0,3100.96,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:20,,49.0,3.127,3.0,29.0,50.0,92.0,50.5135013,-84.8145522,89.0,35.0,79.5,3.127,11.0,83.0,3104.08,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:21,,60.0,2.975,3.0,31.0,52.0,93.0,50.5134649,-84.814534,125.0,34.0,78.5,2.975,11.0,83.0,3107.39,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:22,,61.0,2.925,3.0,24.5,50.0,77.0,50.5134421,-84.8145158,141.0,28.5,74.5,2.925,11.0,83.0,3110.14,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:23,,60.0,2.8,3.0,18.5,48.0,61.0,50.5134103,-84.8145067,107.0,23.0,70.0,2.8,11.0,83.0,3112.92,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:24,,58.0,3.359,3.0,16.0,47.0,57.0,50.5133739,-84.8144885,79.0,21.5,69.5,3.359,11.0,83.0,3116.42,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:25,,56.0,4.398,2.0,16.0,45.0,59.0,50.5133238,-84.8144794,83.0,21.5,71.5,4.398,11.0,83.0,3121.16,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:26,,58.0,4.926,2.0,16.0,45.0,61.0,50.5132692,-84.8144612,97.0,22.0,73.0,4.926,11.0,83.0,3126.23,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:27,,63.0,4.957,2.0,17.0,47.0,64.0,50.5132191,-84.814443,111.0,22.0,73.0,4.957,11.0,83.0,3131.24,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:28,,70.0,4.979,2.0,18.5,49.0,66.5,50.5131691,-84.8144156,156.0,22.0,73.0,4.979,11.0,84.0,3136.26,53.0,53.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:29,,79.0,5.211,2.0,20.0,54.0,70.0,50.513119,-84.8143701,180.0,23.0,75.5,5.211,11.0,84.0,3141.53,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:30,,89.0,5.762,2.0,21.5,56.0,74.0,50.5130689,-84.8143337,290.0,24.0,79.0,5.762,11.0,84.0,3147.47,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:31,,97.0,6.344,2.0,23.0,56.0,77.5,50.5130007,-84.8142973,353.0,25.5,82.5,6.344,11.0,84.0,3154.07,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:32,,88.0,6.758,2.0,24.5,53.0,81.5,50.5129279,-84.8142609,347.0,26.5,86.0,6.758,11.0,85.0,3160.96,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:33,,86.0,6.984,2.0,25.5,53.0,85.0,50.5128596,-84.8142245,329.0,28.0,89.5,6.984,11.0,85.0,3167.95,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:34,,90.0,7.077,2.0,27.0,53.0,89.0,50.5127868,-84.8141881,311.0,29.5,93.0,7.077,11.0,85.0,3175.09,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:35,,91.0,7.115,2.0,27.5,54.0,91.0,50.5127185,-84.8141517,263.0,30.0,95.0,7.115,11.0,86.0,3182.23,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:36,,92.0,7.03,2.0,25.5,56.0,88.0,50.5126502,-84.8141153,235.0,29.0,92.0,7.03,11.0,86.0,3189.27,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:37,,93.0,7.042,2.0,22.5,59.0,75.0,50.512582,-84.8140698,232.0,23.0,75.5,7.042,11.0,86.0,3196.22,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:38,,90.0,7.264,2.0,24.0,61.0,83.5,50.5125046,-84.8140242,221.0,20.0,74.5,7.264,11.0,86.0,3203.7,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:39,,76.0,7.369,3.0,24.5,58.0,86.5,50.5124318,-84.8139878,166.0,14.5,77.0,7.369,11.0,87.0,3211.17,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:40,,83.0,7.403,3.0,24.5,55.0,87.0,50.512359,-84.8139423,147.0,7.5,80.0,7.403,11.0,87.0,3218.59,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:41,,92.0,7.485,3.0,24.5,52.0,88.0,50.5122862,-84.8138968,186.0,0.5,83.5,7.485,11.0,87.0,3226.2,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:42,,96.0,7.32,3.0,23.0,49.0,83.0,50.5122179,-84.8138422,230.0,11.0,87.0,7.32,11.0,87.0,3233.59,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:43,,91.0,7.066,3.0,22.0,46.0,78.0,50.5121496,-84.8137876,261.0,22.5,90.0,7.066,11.0,87.0,3240.91,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:44,,80.0,6.908,3.0,21.0,67.0,73.0,50.5120814,-84.8137512,277.0,25.5,83.0,6.908,11.0,88.0,3248.04,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:45,,97.0,6.377,3.0,22.0,76.0,70.5,50.5120131,-84.8137239,175.0,20.0,67.5,6.377,11.0,88.0,3254.85,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:46,,99.0,5.825,3.0,24.0,63.0,77.0,50.5119448,-84.8137239,187.0,19.0,66.5,5.825,11.0,88.0,3261.26,51.60000000000002,51.60000000000002,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:47,,99.0,7.881,3.0,20.0,66.0,66.5,50.5118629,-84.8138058,197.0,21.0,69.0,7.881,11.0,88.0,3270.95,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:48,,95.0,7.724,3.0,19.0,62.0,66.5,50.5117992,-84.8138786,194.0,15.5,52.0,7.724,11.0,88.0,3278.67,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:49,,87.0,6.845,3.0,18.0,58.0,66.0,50.5117537,-84.8139605,179.0,7.0,61.0,6.845,11.0,88.0,3285.73,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:50,,53.0,6.902,3.0,17.0,66.0,64.0,50.5117173,-84.8140516,89.0,0.0,100.0,6.902,11.0,89.0,3292.67,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:51,,76.0,7.264,3.0,21.5,75.0,83.5,50.51169,-84.8141517,90.0,0.0,100.0,7.264,11.0,89.0,3300.2,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:52,,77.0,7.001,3.0,19.0,42.0,77.5,50.5116854,-84.8142609,90.0,8.0,88.5,7.001,11.0,89.0,3307.51,51.799999999999955,51.799999999999955,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:53,,52.0,5.173,3.0,17.0,30.0,70.5,50.5117082,-84.8143428,87.0,16.5,76.5,5.173,11.0,89.0,3313.91,52.0,52.0,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:54,,26.0,3.098,3.0,12.5,19.0,70.0,50.5117264,-84.8144065,83.0,19.0,63.5,3.098,11.0,89.0,3318.4,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:55,,1.0,3.4,3.0,6.5,8.0,78.5,50.5117446,-84.8144338,0.0,14.5,49.5,3.4,11.0,89.0,3321.26,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:56,,32.0,3.19,3.0,0.0,5.0,87.0,50.5117673,-84.8144703,37.0,9.5,35.5,3.19,11.0,89.0,3324.37,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:57,,54.0,3.741,3.0,27.0,26.0,95.0,50.5117901,-84.8145158,101.0,9.5,35.0,3.741,11.0,89.0,3328.3,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
10,11,2023-02-16 00:47:58,,69.0,4.504,3.0,33.5,46.0,98.0,50.5118083,-84.8145795,197.0,21.0,71.0,4.504,11.0,89.0,3333.05,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:47:59,,80.0,5.017,3.0,30.5,52.0,97.0,50.5118219,-84.8146523,324.0,29.5,97.5,5.017,11.0,90.0,3338.25,52.39999999999998,52.39999999999998,0.95,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:00,,86.0,5.269,3.0,26.0,53.0,94.0,50.5118401,-84.8147251,317.0,30.0,98.5,5.269,11.0,90.0,3343.51,52.39999999999998,52.39999999999998,1.74,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:01,,89.0,5.556,3.0,24.0,56.0,83.0,50.5118538,-84.814807,260.0,29.5,96.5,5.556,11.0,90.0,3349.25,52.39999999999998,52.39999999999998,0.8,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:02,,93.0,5.867,3.0,24.0,58.0,80.0,50.5118674,-84.8148981,230.0,9.5,31.0,5.867,11.0,90.0,3355.21,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:03,,93.0,6.267,3.0,25.0,57.0,81.5,50.5118811,-84.8149891,223.0,14.0,52.0,6.267,11.0,91.0,3361.63,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:04,,90.0,6.646,3.0,25.5,62.0,83.5,50.5118993,-84.8150801,250.0,23.0,83.0,6.646,11.0,91.0,3368.37,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:05,,86.0,7.28,3.0,25.0,61.0,84.0,50.5119266,-84.8151802,240.0,23.5,86.0,7.28,11.0,91.0,3375.92,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:06,,84.0,8.059,3.0,24.5,54.0,84.5,50.5119721,-84.8152895,229.0,24.5,89.5,8.059,11.0,91.0,3384.2,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:07,,85.0,7.569,3.0,28.0,47.0,88.5,50.5120085,-84.8153805,229.0,25.5,88.5,7.569,11.0,92.0,3391.56,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:08,,87.0,7.609,3.0,31.5,58.0,93.0,50.5120267,-84.8154897,231.0,26.0,88.0,7.609,11.0,92.0,3399.2,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:09,,86.0,7.414,3.0,34.0,49.0,93.5,50.5120495,-84.8155898,269.0,27.0,88.5,7.414,11.0,92.0,3406.55,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:10,,74.0,7.091,3.0,30.5,32.0,81.5,50.5120404,-84.8156809,248.0,27.0,89.0,7.091,11.0,92.0,3413.55,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:11,,55.0,6.133,3.0,7.0,15.0,35.0,50.5120222,-84.8157628,175.0,23.5,82.0,6.133,11.0,92.0,3419.4,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:12,,43.0,5.641,3.0,1.5,0.0,37.0,50.512004,-84.8158447,126.0,16.0,49.5,5.641,11.0,92.0,3424.86,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:13,,40.0,5.71,3.0,0.0,5.0,39.5,50.5119767,-84.8159175,101.0,10.0,39.5,5.71,11.0,92.0,3430.59,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:14,,37.0,5.165,3.0,0.0,9.0,41.5,50.5119539,-84.8159812,76.0,4.0,36.5,5.165,11.0,92.0,3435.59,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:15,,41.0,3.748,3.0,0.0,14.0,44.0,50.5119494,-84.8160267,0.0,0.0,34.0,3.748,11.0,92.0,3438.73,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:16,,28.0,3.526,3.0,0.0,19.0,46.0,50.5119403,-84.8160631,0.0,0.0,31.5,3.526,11.0,92.0,3441.57,52.200000000000045,52.200000000000045,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:17,,16.0,3.148,3.0,2.0,23.0,48.5,50.5119266,-84.8161087,0.0,0.0,28.5,3.148,11.0,92.0,3444.77,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:18,,3.0,3.236,3.0,3.5,28.0,50.5,50.511913,-84.8161542,0.0,0.0,26.0,3.236,11.0,92.0,3448.12,52.39999999999998,52.39999999999998,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:19,,0.0,3.638,3.0,5.5,33.0,53.0,50.5118811,-84.8161906,0.0,0.0,23.0,3.638,11.0,92.0,3452.17,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:20,,0.0,3.614,3.0,7.5,37.0,55.0,50.5118447,-84.8162179,0.0,0.0,20.5,3.614,11.0,92.0,3455.92,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:21,,0.0,3.204,3.0,9.0,42.0,57.5,50.5118174,-84.8162452,0.0,0.0,17.5,3.204,11.0,92.0,3459.02,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:22,,0.0,2.462,3.0,11.0,47.0,59.5,50.5117992,-84.8162543,0.0,0.0,15.0,2.462,11.0,92.0,3461.3,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:23,,0.0,2.254,3.0,13.0,51.0,62.0,50.5117855,-84.8162907,0.0,0.0,12.5,2.254,11.0,92.0,3463.55,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:24,,0.0,3.738,3.0,14.5,56.0,64.0,50.5117582,-84.8163271,0.0,0.0,9.5,3.738,11.0,92.0,3467.75,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:25,,0.0,4.047,3.0,16.5,61.0,66.5,50.5117628,-84.8163908,0.0,0.0,7.0,4.047,11.0,92.0,3471.91,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,11,2023-02-16 00:48:26,,17.0,4.015,3.0,18.0,65.0,68.5,50.511781,-84.8164363,0.0,0.0,4.0,4.015,11.0,92.0,3475.9,52.60000000000002,52.60000000000002,0.0,2023,2,16,0,4.83,326.0
11,12,2023-02-16 00:48:27,,53.0,3.078,3.0,20.0,70.0,71.0,50.5118083,-84.8164545,23.0,0.0,1.5,3.078,11.0,93.0,3478.68,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
11,12,2023-02-16 00:48:28,,57.0,3.252,3.0,19.5,66.0,67.0,50.5118356,-84.8164818,62.0,9.0,28.0,3.252,11.0,93.0,3481.98,52.799999999999955,52.799999999999955,0.0,2023,2,16,0,4.83,326.0
11,12,2023-02-16 00:48:29,,50.0,1.05,3.0,18.5,58.0,64.0,50.5118401,-84.816491,90.0,23.0,72.0,1.05,11.0,93.0,3482.37,52.799999999999955,52.799999999999955,0.18,2023,2,16,0,4.83,326.0
11,12,2023-02-16 00:48:30,,36.0,0.0,3.0,,,,50.5118356,-84.816491,72.0,,,0.0,11.0,93.0,3482.37,53.0,53.0,0.54,2023,2,16,0,4.83,326.0
