distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2825.86,3.805,2,50.5086102,-84.8144242,3.805,2023-05-26 22:11:13,,43.0,79.0,13.5,45.0,164.0,1.0,46.0,19.0,38.0,3.6000000000000227,3.6000000000000227,7.0,11.0,0.0,2023,5,26,22,4.83,236.0
2828.47,2.902,2,50.5086338,-84.8144163,2.902,2023-05-26 22:11:14,,36.0,79.0,15.5,69.0,56.0,9.5,40.5,19.0,46.0,3.8000000000000114,3.8000000000000114,7.0,11.0,0.86,2023,5,26,22,4.83,236.0
2831.54,3.033,2,50.5086654,-84.8144254,3.033,2023-05-26 22:11:15,,40.0,79.0,19.5,71.0,63.0,18.0,69.5,19.0,67.0,3.8000000000000114,3.8000000000000114,8.0,11.0,3.4,2023,5,26,22,4.83,236.0
2834.49,2.966,2,50.5086931,-84.8144338,2.966,2023-05-26 22:11:16,,48.0,80.0,21.5,70.5,70.0,19.5,74.0,19.0,57.0,3.8000000000000114,3.8000000000000114,8.0,11.0,3.47,2023,5,26,22,4.83,236.0
2837.47,3.017,2,50.5087246,-84.8144319,3.017,2023-05-26 22:11:17,,55.0,80.0,21.0,71.5,78.0,19.5,68.0,19.0,60.0,3.8000000000000114,3.8000000000000114,8.0,11.0,3.32,2023,5,26,22,4.83,236.0
2840.5,3.606,2,50.5087496,-84.8144028,3.606,2023-05-26 22:11:18,,63.0,80.0,21.0,70.5,83.0,24.0,73.0,19.0,66.0,3.8000000000000114,3.8000000000000114,8.0,11.0,2.86,2023,5,26,22,4.83,236.0
2843.86,3.758,2,50.5087445,-84.8143483,3.758,2023-05-26 22:11:19,,71.0,80.0,17.5,58.0,88.0,15.5,55.5,19.0,60.0,4.0,4.0,8.0,12.0,2.26,2023,5,26,22,4.83,236.0
2848.02,4.174,2,50.5087304,-84.814295,4.174,2023-05-26 22:11:20,,79.0,80.0,26.0,81.0,136.0,14.0,51.5,19.0,58.0,4.0,4.0,8.0,12.0,1.69,2023,5,26,22,4.83,236.0
2852.8,4.594,2,50.5086971,-84.8142396,4.594,2023-05-26 22:11:21,,83.0,80.0,28.0,85.5,213.0,13.5,51.0,19.0,57.0,4.0,4.0,8.0,12.0,1.25,2023,5,26,22,4.83,236.0
2857.9,4.926,2,50.508656,-84.8141933,4.926,2023-05-26 22:11:22,,89.0,81.0,27.5,85.5,316.0,13.5,51.0,19.0,50.0,4.199999999999989,4.199999999999989,8.0,12.0,1.16,2023,5,26,22,4.83,236.0
2863.3,5.021,2,50.5086151,-84.8141388,5.021,2023-05-26 22:11:23,,90.0,81.0,29.0,95.0,332.0,14.5,55.0,19.0,43.0,4.399999999999977,4.399999999999977,8.0,12.0,1.39,2023,5,26,22,4.83,236.0
2868.77,5.044,2,50.5085739,-84.8140842,5.044,2023-05-26 22:11:24,,80.0,81.0,21.0,77.5,220.0,24.0,84.5,19.0,41.0,4.399999999999977,4.399999999999977,8.0,12.0,1.73,2023,5,26,22,4.83,236.0
2874.0,4.916,2,50.5085297,-84.814031,4.916,2023-05-26 22:11:25,,64.0,81.0,22.0,79.5,169.0,23.0,83.0,19.0,50.0,4.600000000000023,4.600000000000023,9.0,12.0,1.99,2023,5,26,22,4.83,236.0
2879.4,5.127,2,50.5084887,-84.813976,5.127,2023-05-26 22:11:26,,43.0,81.0,24.5,84.0,131.0,20.5,77.5,19.0,59.0,4.600000000000023,4.600000000000023,9.0,12.0,2.13,2023,5,26,22,4.83,236.0
2884.79,5.167,2,50.5084524,-84.8139195,5.167,2023-05-26 22:11:27,,23.0,81.0,26.5,88.5,92.0,18.0,72.0,19.0,68.0,4.600000000000023,4.600000000000023,9.0,12.0,2.05,2023,5,26,22,4.83,236.0
2890.17,5.309,2,50.5084259,-84.8138475,5.309,2023-05-26 22:11:28,,2.0,81.0,28.0,92.0,0.0,16.5,67.5,19.0,73.0,4.800000000000011,4.800000000000011,9.0,12.0,1.81,2023,5,26,22,4.83,236.0
2895.29,5.073,2,50.5084077,-84.8137748,5.073,2023-05-26 22:11:29,,0.0,81.0,26.5,87.5,0.0,18.0,73.0,19.0,71.0,4.800000000000011,4.800000000000011,9.0,12.0,1.59,2023,5,26,22,4.83,236.0
2899.78,4.307,2,50.5083933,-84.8137192,4.307,2023-05-26 22:11:30,,0.0,81.0,24.5,82.5,0.0,20.0,78.5,19.0,69.0,4.800000000000011,4.800000000000011,9.0,12.0,1.09,2023,5,26,22,4.83,236.0
2904.44,4.528,2,50.50837,-84.8136564,4.528,2023-05-26 22:11:31,,40.0,81.0,22.5,78.0,3.0,22.0,83.5,19.0,67.0,4.800000000000011,4.800000000000011,9.0,12.0,0.0,2023,5,26,22,4.83,236.0
2909.13,4.472,2,50.508338,-84.8136016,4.472,2023-05-26 22:11:32,,67.0,81.0,20.5,73.5,10.0,24.0,89.0,19.0,65.0,4.800000000000011,4.800000000000011,9.0,12.0,0.0,2023,5,26,22,4.83,236.0
2913.83,4.689,2,50.5083082,-84.8135465,4.689,2023-05-26 22:11:33,,54.0,81.0,18.5,68.0,116.0,25.5,92.5,19.0,63.0,4.800000000000011,4.800000000000011,9.0,12.0,0.16,2023,5,26,22,4.83,236.0
2918.29,4.385,2,50.5083052,-84.8134828,4.385,2023-05-26 22:11:34,,38.0,82.0,14.0,57.5,104.0,23.5,85.0,19.0,61.0,4.800000000000011,4.800000000000011,9.0,12.0,0.57,2023,5,26,22,4.83,236.0
2923.35,5.313,2,50.5083235,-84.813419,5.313,2023-05-26 22:11:35,,56.0,82.0,10.0,47.0,119.0,22.0,77.5,19.0,59.0,4.399999999999977,4.399999999999977,9.0,12.0,0.24,2023,5,26,22,4.83,236.0
2928.47,5.334,2,50.508345,-84.8133504,5.334,2023-05-26 22:11:36,,80.0,82.0,19.5,71.0,164.0,24.5,85.5,19.0,57.0,4.199999999999989,4.199999999999989,9.0,12.0,-0.31,2023,5,26,22,4.83,236.0
2934.38,5.517,2,50.5083689,-84.8132724,5.517,2023-05-26 22:11:37,,84.0,82.0,27.0,88.5,210.0,27.5,95.0,19.0,51.0,4.0,4.0,9.0,12.0,-1.04,2023,5,26,22,4.83,236.0
2940.25,5.939,2,50.5083867,-84.81319,5.939,2023-05-26 22:11:38,,82.0,82.0,21.5,71.5,235.0,27.0,93.0,19.0,50.0,3.8000000000000114,3.8000000000000114,9.0,12.0,-1.82,2023,5,26,22,4.83,236.0
2945.77,6.11,2,50.5083991,-84.8131075,6.11,2023-05-26 22:11:39,,84.0,82.0,20.0,69.5,185.0,22.5,80.5,19.0,61.0,3.3999999999999773,3.3999999999999773,9.0,12.0,-2.41,2023,5,26,22,4.83,236.0
2952.44,5.765,2,50.5084184,-84.8130174,5.765,2023-05-26 22:11:40,,85.0,83.0,19.0,67.5,159.0,18.0,67.5,19.0,51.0,3.0,3.0,9.0,13.0,-3.05,2023,5,26,22,4.83,236.0
2957.79,4.744,2,50.5084265,-84.8129439,4.744,2023-05-26 22:11:41,,84.0,83.0,15.5,72.5,145.0,16.0,61.5,19.0,57.0,2.6000000000000227,2.6000000000000227,9.0,13.0,-3.69,2023,5,26,22,4.83,236.0
2963.88,5.462,2,50.5084216,-84.8128526,5.462,2023-05-26 22:11:42,,83.0,83.0,10.5,81.5,135.0,15.5,59.0,19.0,50.0,2.3999999999999773,2.3999999999999773,9.0,13.0,-4.2,2023,5,26,22,4.83,236.0
2970.25,5.486,2,50.5084125,-84.8127618,5.486,2023-05-26 22:11:43,,65.0,83.0,5.5,90.0,126.0,14.5,56.5,19.0,34.0,2.1999999999999886,2.1999999999999886,9.0,14.0,-4.44,2023,5,26,22,4.83,236.0
2976.52,5.804,2,50.5084037,-84.8126708,5.804,2023-05-26 22:11:44,,57.0,83.0,0.5,99.0,70.0,14.0,53.5,19.0,27.0,2.0,2.0,9.0,14.0,-4.55,2023,5,26,22,4.83,236.0
2982.72,5.659,2,50.5083998,-84.8125796,5.659,2023-05-26 22:11:45,,75.0,83.0,10.0,99.5,78.0,14.0,51.5,19.0,65.0,2.0,2.0,9.0,14.0,-4.55,2023,5,26,22,4.83,236.0
2988.86,6.259,2,50.5084046,-84.8124899,6.259,2023-05-26 22:11:46,,73.0,83.0,20.5,98.5,108.0,13.5,49.5,19.0,73.0,2.0,2.0,9.0,14.0,-4.32,2023,5,26,22,4.83,236.0
2995.13,6.152,2,50.5084147,-84.8124068,6.152,2023-05-26 22:11:47,,55.0,83.0,28.0,98.5,143.0,16.5,56.0,19.0,66.0,1.8000000000000114,1.8000000000000114,9.0,15.0,-3.84,2023,5,26,22,4.83,236.0
3001.21,5.897,2,50.5084372,-84.8123196,5.897,2023-05-26 22:11:48,,37.0,84.0,31.0,99.0,177.0,24.0,74.5,19.0,52.0,1.8000000000000114,1.8000000000000114,9.0,15.0,-3.17,2023,5,26,22,4.83,236.0
3006.78,5.191,2,50.5084705,-84.8122547,5.191,2023-05-26 22:11:49,,36.0,84.0,33.5,100.0,162.0,31.0,93.5,19.0,38.0,1.8000000000000114,1.8000000000000114,9.0,15.0,-2.31,2023,5,26,22,4.83,236.0
3012.27,5.828,2,50.5085119,-84.8121993,5.828,2023-05-26 22:11:50,,44.0,84.0,34.5,99.5,137.0,32.5,97.5,19.0,45.0,1.6000000000000227,1.6000000000000227,9.0,15.0,-1.62,2023,5,26,22,4.83,236.0
3018.2,6.006,2,50.5085568,-84.8121356,6.006,2023-05-26 22:11:51,,55.0,84.0,34.5,98.5,102.0,31.0,94.5,19.0,55.0,1.6000000000000227,1.6000000000000227,9.0,15.0,-1.17,2023,5,26,22,4.83,236.0
3024.23,6.337,3,50.5085944,-84.8120713,6.337,2023-05-26 22:11:52,,83.0,84.0,34.0,97.5,122.0,29.0,91.0,19.0,57.0,1.3999999999999773,1.3999999999999773,9.0,15.0,-1.02,2023,5,26,22,4.83,236.0
3031.2,6.744,3,50.5086491,-84.8119997,6.744,2023-05-26 22:11:53,,88.0,84.0,34.0,96.5,173.0,27.5,88.0,19.0,50.0,1.0,1.0,9.0,15.0,-1.14,2023,5,26,22,4.83,236.0
3038.79,7.052,3,50.5087137,-84.8119354,7.052,2023-05-26 22:11:54,,90.0,85.0,34.0,95.5,244.0,26.0,85.0,19.0,47.0,0.8000000000000114,0.8000000000000114,9.0,15.0,-1.49,2023,5,26,22,4.83,236.0
3046.15,7.574,3,50.5087801,-84.8118723,7.574,2023-05-26 22:11:55,,90.0,85.0,34.0,94.5,227.0,24.5,81.5,19.0,41.0,0.8000000000000114,0.8000000000000114,9.0,15.0,-1.88,2023,5,26,22,4.83,236.0
3053.12,6.632,3,50.5088354,-84.8117994,6.632,2023-05-26 22:11:56,,73.0,85.0,33.5,93.5,214.0,23.0,78.5,19.0,41.0,0.8000000000000114,0.8000000000000114,9.0,16.0,-2.08,2023,5,26,22,4.83,236.0
3059.33,6.114,3,50.5088857,-84.8117443,6.114,2023-05-26 22:11:57,,55.0,85.0,33.5,92.5,202.0,21.0,75.5,19.0,44.0,0.8000000000000114,0.8000000000000114,9.0,16.0,-2.07,2023,5,26,22,4.83,236.0
3065.72,6.403,3,50.5089383,-84.8116829,6.403,2023-05-26 22:11:58,,73.0,85.0,33.5,91.5,131.0,19.5,72.0,19.0,46.0,0.8000000000000114,0.8000000000000114,9.0,16.0,-1.88,2023,5,26,22,4.83,236.0
3072.2,6.83,3,50.5089904,-84.8116221,6.83,2023-05-26 22:11:59,,86.0,85.0,24.0,75.5,144.0,5.5,71.5,19.0,49.0,0.8000000000000114,0.8000000000000114,9.0,16.0,-1.57,2023,5,26,22,4.83,236.0
3079.62,7.293,3,50.5090488,-84.8115446,7.293,2023-05-26 22:12:00,,89.0,86.0,19.0,67.5,161.0,10.0,70.5,19.0,52.0,0.8000000000000114,0.8000000000000114,9.0,16.0,-1.01,2023,5,26,22,4.83,236.0
3086.71,7.174,3,50.5090999,-84.81148,7.174,2023-05-26 22:12:01,,93.0,86.0,19.0,70.0,163.0,18.5,68.5,19.0,58.0,0.8000000000000114,0.8000000000000114,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3093.91,7.458,3,50.5091614,-84.8114093,7.458,2023-05-26 22:12:02,,97.0,86.0,21.0,77.5,182.0,18.0,68.5,19.0,60.0,0.8000000000000114,0.8000000000000114,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3101.93,7.925,3,50.5092221,-84.8113238,7.925,2023-05-26 22:12:03,,91.0,86.0,23.0,79.0,208.0,22.5,83.0,19.0,49.0,0.6000000000000227,0.6000000000000227,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3109.94,8.03,3,50.5092719,-84.8112333,8.03,2023-05-26 22:12:04,,74.0,86.0,12.5,45.5,224.0,25.5,88.0,19.0,24.0,0.6000000000000227,0.6000000000000227,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3117.27,7.537,2,50.5093178,-84.8111507,7.537,2023-05-26 22:12:05,,69.0,87.0,17.0,57.0,209.0,26.0,89.0,19.0,33.0,0.39999999999997726,0.39999999999997726,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3125.01,7.562,2,50.5093679,-84.8110606,7.562,2023-05-26 22:12:06,,82.0,87.0,22.5,76.5,179.0,26.0,88.5,19.0,45.0,0.19999999999998863,0.19999999999998863,9.0,16.0,-0.16,2023,5,26,22,4.83,236.0
3132.73,7.551,2,50.5094267,-84.8109711,7.551,2023-05-26 22:12:07,,87.0,87.0,19.0,73.0,194.0,26.0,88.5,19.0,54.0,0.19999999999998863,0.19999999999998863,9.0,16.0,-0.73,2023,5,26,22,4.83,236.0
3140.7,7.548,2,50.5094873,-84.8108973,7.548,2023-05-26 22:12:08,,90.0,87.0,25.5,92.0,289.0,26.5,96.0,18.0,52.0,0.19999999999998863,0.19999999999998863,9.0,16.0,-0.87,2023,5,26,22,4.83,236.0
3148.57,7.67,2,50.5095536,-84.8108261,7.67,2023-05-26 22:12:09,,92.0,88.0,28.5,99.5,316.0,27.5,98.0,18.0,54.0,0.0,0.0,9.0,16.0,-0.96,2023,5,26,22,4.83,236.0
3157.95,8.271,2,50.5096282,-84.810732,8.271,2023-05-26 22:12:10,,94.0,88.0,28.0,99.0,340.0,29.0,98.5,18.0,50.0,0.0,0.0,9.0,16.0,-1.06,2023,5,26,22,4.83,236.0
3166.79,8.608,2,50.5096915,-84.8106405,8.608,2023-05-26 22:12:11,,95.0,88.0,25.0,94.5,332.0,29.5,97.0,18.0,46.0,0.0,0.0,9.0,16.0,-0.82,2023,5,26,22,4.83,236.0
3175.54,8.41,2,50.5097511,-84.8105408,8.41,2023-05-26 22:12:12,,96.0,89.0,23.5,84.5,292.0,22.5,83.0,18.0,48.0,0.19999999999998863,0.19999999999998863,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3184.08,8.378,3,50.5098148,-84.8104497,8.378,2023-05-26 22:12:13,,97.0,89.0,23.5,85.0,286.0,21.0,84.0,18.0,54.0,0.39999999999997726,0.39999999999997726,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3193.42,8.381,3,50.5098833,-84.8103492,8.381,2023-05-26 22:12:14,,97.0,89.0,24.5,85.0,286.0,21.5,85.5,18.0,47.0,0.6000000000000227,0.6000000000000227,9.0,16.0,0.0,2023,5,26,22,4.83,236.0
3202.74,8.865,3,50.5099513,-84.8102471,8.865,2023-05-26 22:12:15,,97.0,89.0,25.0,85.5,286.0,23.0,87.0,18.0,46.0,0.6000000000000227,0.6000000000000227,9.0,16.0,0.13,2023,5,26,22,4.83,236.0
3213.28,9.014,3,50.5100154,-84.8101215,9.014,2023-05-26 22:12:16,,98.0,90.0,24.5,86.0,287.0,23.5,89.0,18.0,47.0,0.39999999999997726,0.39999999999997726,10.0,16.0,0.44,2023,5,26,22,4.83,236.0
3222.89,9.169,3,50.5100831,-84.8100199,9.169,2023-05-26 22:12:17,,99.0,90.0,24.0,86.5,326.0,24.5,91.5,18.0,49.0,0.39999999999997726,0.39999999999997726,10.0,16.0,0.0,2023,5,26,22,4.83,236.0
3233.03,9.143,3,50.510142,-84.8099028,9.143,2023-05-26 22:12:18,,100.0,90.0,23.5,84.0,309.0,23.5,88.5,18.0,53.0,0.19999999999998863,0.19999999999998863,10.0,16.0,0.0,2023,5,26,22,4.83,236.0
3241.63,9.067,3,50.5101975,-84.8098002,9.067,2023-05-26 22:12:19,,99.0,91.0,21.5,78.0,285.0,23.5,88.0,18.0,54.0,0.39999999999997726,0.39999999999997726,10.0,16.0,0.0,2023,5,26,22,4.83,236.0
3251.84,9.263,2,50.5102652,-84.809686,9.263,2023-05-26 22:12:20,,95.0,91.0,20.5,77.0,264.0,23.5,86.5,18.0,55.0,0.39999999999997726,0.39999999999997726,10.0,16.0,0.0,2023,5,26,22,4.83,236.0
3261.55,9.307,2,50.5103427,-84.8095858,9.307,2023-05-26 22:12:21,,92.0,91.0,23.0,84.0,257.0,23.0,86.0,18.0,57.0,0.19999999999998863,0.19999999999998863,10.0,16.0,0.0,2023,5,26,22,4.83,236.0
3271.69,9.519,2,50.5104202,-84.8094846,9.519,2023-05-26 22:12:22,,92.0,92.0,24.5,95.5,300.0,28.0,98.0,18.0,58.0,0.0,0.0,10.0,16.0,0.0,2023,5,26,22,4.83,236.0
3281.4,9.504,2,50.5104888,-84.8093827,9.504,2023-05-26 22:12:23,,93.0,92.0,25.5,97.0,313.0,27.0,96.5,18.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,17.0,-0.2,2023,5,26,22,4.83,236.0
3291.23,9.374,2,50.5105561,-84.8092661,9.374,2023-05-26 22:12:24,,92.0,92.0,26.0,94.5,318.0,26.0,95.0,18.0,54.0,-0.6000000000000227,-0.6000000000000227,10.0,17.0,-0.95,2023,5,26,22,4.83,236.0
3299.9,9.459,2,50.5106118,-84.8091707,9.459,2023-05-26 22:12:25,,91.0,92.0,26.0,92.5,317.0,26.5,95.0,18.0,54.0,-0.6000000000000227,-0.6000000000000227,10.0,17.0,-1.17,2023,5,26,22,4.83,236.0
3310.56,9.781,2,50.5106805,-84.8090465,9.781,2023-05-26 22:12:26,,91.0,93.0,25.5,91.5,317.0,27.0,96.5,18.0,53.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,-1.32,2023,5,26,22,4.83,236.0
3319.75,9.444,2,50.510747,-84.8089486,9.444,2023-05-26 22:12:27,,90.0,93.0,25.0,89.0,275.0,26.0,92.5,18.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,-1.37,2023,5,26,22,4.83,236.0
3329.17,9.369,2,50.5108105,-84.8088468,9.369,2023-05-26 22:12:28,,89.0,93.0,24.5,87.0,257.0,24.5,88.0,18.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,-1.04,2023,5,26,22,4.83,236.0
3338.2,8.906,2,50.5108649,-84.8087281,8.906,2023-05-26 22:12:29,,89.0,94.0,24.5,84.5,248.0,23.5,84.0,18.0,54.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3347.02,8.668,2,50.5109108,-84.8086199,8.668,2023-05-26 22:12:30,,88.0,94.0,23.5,81.5,243.0,22.5,82.0,18.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3355.68,8.619,2,50.510965,-84.8085206,8.619,2023-05-26 22:12:31,,86.0,94.0,22.0,77.5,240.0,23.5,88.0,18.0,48.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3364.41,8.411,2,50.5110192,-84.8084213,8.411,2023-05-26 22:12:32,,86.0,94.0,23.0,85.5,254.0,23.0,84.0,18.0,50.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3373.02,8.28,2,50.5110747,-84.80832,8.28,2023-05-26 22:12:33,,86.0,95.0,24.5,88.5,267.0,25.5,89.5,18.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3381.85,8.433,3,50.5111343,-84.8082184,8.433,2023-05-26 22:12:34,,86.0,95.0,26.0,92.0,274.0,26.5,96.5,18.0,54.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3391.15,8.815,3,50.5111934,-84.8081105,8.815,2023-05-26 22:12:35,,87.0,95.0,27.5,97.5,283.0,26.0,98.5,18.0,55.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3400.15,8.821,3,50.5112574,-84.8080106,8.821,2023-05-26 22:12:36,,87.0,95.0,26.5,95.5,299.0,26.0,98.5,18.0,56.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3408.91,8.84,3,50.5113204,-84.8079201,8.84,2023-05-26 22:12:37,,87.0,96.0,27.0,93.5,268.0,26.0,93.0,18.0,54.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3417.88,8.803,3,50.5113849,-84.8078188,8.803,2023-05-26 22:12:38,,86.0,96.0,25.5,89.0,243.0,25.5,89.5,18.0,53.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3426.95,8.518,3,50.5114476,-84.8077198,8.518,2023-05-26 22:12:39,,84.0,96.0,23.0,83.0,222.0,24.5,87.5,18.0,50.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3435.27,8.482,3,50.5115021,-84.807629,8.482,2023-05-26 22:12:40,,63.0,96.0,20.5,76.5,213.0,23.5,86.0,18.0,41.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3443.12,8.157,3,50.5115574,-84.8075368,8.157,2023-05-26 22:12:41,,41.0,96.0,17.5,70.0,204.0,22.5,85.0,18.0,29.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3451.17,8.148,3,50.5116118,-84.8074462,8.148,2023-05-26 22:12:42,,29.0,96.0,12.5,58.0,110.0,15.0,68.0,18.0,16.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3459.36,8.23,3,50.5116658,-84.8073562,8.23,2023-05-26 22:12:43,,49.0,97.0,20.5,78.0,128.0,13.0,63.5,18.0,47.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3467.47,8.121,3,50.5117207,-84.8072646,8.121,2023-05-26 22:12:44,,81.0,97.0,27.5,95.0,182.0,16.5,72.5,18.0,60.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3475.64,8.124,3,50.5117754,-84.8071734,8.124,2023-05-26 22:12:45,,83.0,97.0,28.0,96.5,237.0,24.5,90.5,18.0,61.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3484.36,8.44,3,50.5118347,-84.8070737,8.44,2023-05-26 22:12:46,,84.0,97.0,29.0,98.5,312.0,24.5,91.0,18.0,57.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3492.79,8.278,3,50.5118938,-84.8069817,8.278,2023-05-26 22:12:47,,84.0,98.0,29.0,98.0,315.0,25.0,91.5,18.0,54.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3500.63,8.292,3,50.5119455,-84.806887,8.292,2023-05-26 22:12:48,,84.0,98.0,29.0,97.5,316.0,26.0,92.5,18.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3509.47,8.371,3,50.5120035,-84.8067912,8.371,2023-05-26 22:12:49,,83.0,98.0,28.5,97.0,315.0,26.5,93.5,18.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3517.93,8.221,3,50.5120673,-84.8067007,8.221,2023-05-26 22:12:50,,83.0,99.0,28.0,97.0,300.0,27.5,94.5,18.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3526.24,8.435,3,50.5121307,-84.8066187,8.435,2023-05-26 22:12:51,,84.0,99.0,29.0,97.5,295.0,27.5,94.5,18.0,57.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3535.02,8.521,3,50.5121954,-84.8065273,8.521,2023-05-26 22:12:52,,85.0,99.0,28.5,95.0,292.0,27.0,93.5,18.0,52.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3543.45,8.635,3,50.5122631,-84.8064456,8.635,2023-05-26 22:12:53,,86.0,100.0,27.5,93.5,288.0,26.5,93.5,18.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3552.25,8.615,3,50.5123316,-84.8063537,8.615,2023-05-26 22:12:54,,87.0,100.0,27.0,94.0,282.0,27.0,94.0,18.0,54.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3560.93,8.635,3,50.5123953,-84.8062637,8.635,2023-05-26 22:12:55,,88.0,100.0,26.0,94.5,257.0,27.0,94.5,18.0,55.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3569.54,8.54,3,50.5124633,-84.8061812,8.54,2023-05-26 22:12:56,,85.0,100.0,23.0,81.0,222.0,25.5,89.5,18.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3578.3,8.297,3,50.5125272,-84.8060906,8.297,2023-05-26 22:12:57,,76.0,100.0,17.5,65.0,187.0,25.0,87.0,18.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3586.32,7.95,3,50.5125905,-84.8060097,7.95,2023-05-26 22:12:58,,55.0,101.0,16.5,63.5,168.0,23.0,84.0,18.0,54.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3594.29,7.814,3,50.5126553,-84.8059364,7.814,2023-05-26 22:12:59,,33.0,101.0,21.5,80.5,149.0,19.0,81.0,18.0,55.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3602.58,7.987,3,50.5127278,-84.8058636,7.987,2023-05-26 22:13:00,,90.0,101.0,26.5,97.5,219.0,14.5,78.0,18.0,55.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3610.5,8.079,3,50.5127953,-84.8057916,8.079,2023-05-26 22:13:01,,90.0,101.0,23.5,91.5,305.0,23.5,90.5,18.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3618.73,8.164,3,50.5128637,-84.8057177,8.164,2023-05-26 22:13:02,,91.0,101.0,24.0,89.5,319.0,26.0,93.5,18.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3626.89,8.141,3,50.5129279,-84.8056356,8.141,2023-05-26 22:13:03,,91.0,102.0,24.5,89.5,312.0,26.0,94.5,18.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
