distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,power,right_pedal_smoothness,right_torque_effectiveness,left_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
3087.52,2.71,2,50.5118803,-84.8137073,2.71,2023-01-20 00:04:13,,39.0,102.0,15.5,33.0,114.0,17.5,59.0,58.5,3.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3092.13,4.01,2,50.51186,-84.8137677,4.01,2023-01-20 00:04:14,,29.0,102.0,17.5,37.0,113.0,16.0,53.5,65.0,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3097.47,5.0,2,50.5118309,-84.8138335,5.0,2023-01-20 00:04:15,,83.0,102.0,20.0,41.0,169.0,13.5,47.5,73.0,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3102.32,4.316,2,50.5118021,-84.8138909,4.316,2023-01-20 00:04:16,,84.0,102.0,24.0,43.0,233.0,8.0,41.5,84.0,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3107.68,4.259,2,50.5117682,-84.8139522,4.259,2023-01-20 00:04:17,,86.0,102.0,24.0,39.0,244.0,12.5,52.5,83.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3113.59,5.448,2,50.511745,-84.8140293,5.448,2023-01-20 00:04:18,,88.0,103.0,23.5,45.0,225.0,16.5,64.0,83.0,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3119.2,5.666,2,50.5117367,-84.8141106,5.666,2023-01-20 00:04:19,,90.0,103.0,23.5,51.0,227.0,20.5,75.0,82.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3125.76,6.332,2,50.5117421,-84.8142059,6.332,2023-01-20 00:04:20,,92.0,103.0,22.0,45.0,254.0,24.0,85.5,76.0,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3133.29,7.225,2,50.5117578,-84.8143129,7.225,2023-01-20 00:04:21,,94.0,103.0,16.5,35.0,227.0,25.5,93.5,57.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3140.79,7.443,2,50.5117826,-84.8144155,7.443,2023-01-20 00:04:22,,95.0,103.0,18.5,39.0,194.0,27.0,87.5,65.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3148.56,7.738,3,50.5118096,-84.8145209,7.738,2023-01-20 00:04:23,,96.0,104.0,18.5,43.0,176.0,22.5,88.5,66.0,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3155.94,7.426,3,50.5118371,-84.8146246,7.426,2023-01-20 00:04:24,,96.0,104.0,18.0,42.0,170.0,17.5,91.5,65.0,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3163.32,7.38,3,50.5118678,-84.8147251,7.38,2023-01-20 00:04:25,,33.0,104.0,17.5,39.0,133.0,12.0,94.0,64.0,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3172.25,8.53,2,50.5118964,-84.814845,8.53,2023-01-20 00:04:26,,83.0,104.0,17.0,37.0,113.0,6.5,97.0,63.0,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3180.75,8.537,2,50.5119267,-84.8149582,8.537,2023-01-20 00:04:27,,93.0,104.0,16.5,34.0,141.0,1.0,99.5,61.5,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3188.97,8.278,2,50.5119555,-84.8150747,8.278,2023-01-20 00:04:28,,93.0,104.0,18.5,42.0,187.0,15.0,94.0,65.5,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3197.21,8.198,2,50.5119763,-84.8151873,8.198,2023-01-20 00:04:29,,93.0,105.0,19.0,49.0,237.0,23.0,89.0,64.5,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3205.35,8.153,2,50.5119977,-84.8153023,8.153,2023-01-20 00:04:30,,92.0,105.0,17.0,48.0,205.0,22.5,86.5,58.0,2.0,55.39999999999998,8.0,8.0,55.39999999999998,0.0,2023,1,20,0,3.76,50.0
3210.97,6.306,2,50.5120007,-84.815387,6.306,2023-01-20 00:04:31,,92.0,105.0,15.5,42.0,178.0,22.5,84.0,52.0,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3215.26,4.795,2,50.5119994,-84.8154468,4.795,2023-01-20 00:04:32,,92.0,105.0,13.5,36.0,157.0,22.5,81.5,45.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3221.27,5.7,2,50.5119896,-84.8155348,5.7,2023-01-20 00:04:33,,82.0,105.0,12.0,33.0,138.0,22.0,79.0,39.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3228.16,6.437,2,50.511961,-84.8156253,6.437,2023-01-20 00:04:34,,63.0,105.0,6.0,75.0,63.0,15.0,55.5,40.5,2.0,55.60000000000002,8.0,8.0,55.60000000000002,0.0,2023,1,20,0,3.76,50.0
3235.11,6.81,2,50.5119269,-84.8157117,6.81,2023-01-20 00:04:35,,52.0,105.0,1.5,78.0,45.0,7.0,31.0,47.0,2.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
3241.52,6.531,2,50.5119043,-84.8158015,6.531,2023-01-20 00:04:36,,55.0,105.0,5.5,38.0,27.0,11.0,42.0,54.0,2.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
3246.91,5.674,2,50.5118828,-84.8158727,5.674,2023-01-20 00:04:37,,68.0,105.0,10.0,3.0,3.0,15.0,53.5,60.5,2.0,55.799999999999955,8.0,8.0,55.799999999999955,0.0,2023,1,20,0,3.76,50.0
3251.63,4.976,2,50.511857,-84.8159294,4.976,2023-01-20 00:04:38,,80.0,105.0,14.0,48.0,44.0,19.5,64.5,67.5,2.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
3255.88,4.516,2,50.5118398,-84.8159887,4.516,2023-01-20 00:04:39,,80.0,105.0,18.5,51.0,127.0,23.5,76.0,74.5,2.0,56.0,8.0,8.0,56.0,0.0,2023,1,20,0,3.76,50.0
3261.01,4.925,2,50.5118128,-84.8160541,4.925,2023-01-20 00:04:40,,79.0,106.0,20.0,42.0,145.0,25.0,81.0,72.5,2.0,56.200000000000045,8.0,8.0,56.200000000000045,0.0,2023,1,20,0,3.76,50.0
3267.05,5.72,2,50.5117738,-84.8161188,5.72,2023-01-20 00:04:41,,78.0,106.0,14.5,33.0,145.0,22.5,74.0,52.5,2.0,56.200000000000045,8.0,8.0,56.200000000000045,0.0,2023,1,20,0,3.76,50.0
3273.32,6.131,2,50.5117135,-84.8161557,6.131,2023-01-20 00:04:42,,77.0,106.0,9.5,26.0,96.0,20.0,67.0,32.0,2.0,56.200000000000045,8.0,8.0,56.200000000000045,0.0,2023,1,20,0,3.76,50.0
3279.1,5.894,2,50.5116522,-84.8161698,5.894,2023-01-20 00:04:43,,76.0,106.0,9.0,38.0,53.0,18.0,58.5,30.0,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3283.37,4.651,2,50.511609,-84.8161855,4.651,2023-01-20 00:04:44,,77.0,106.0,10.0,50.0,42.0,16.0,50.5,31.5,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3286.24,3.35,2,50.5115795,-84.8161906,3.35,2023-01-20 00:04:45,,70.0,106.0,11.0,46.0,42.0,14.0,42.0,33.0,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3289.14,2.998,2,50.511552,-84.8161709,2.998,2023-01-20 00:04:46,,64.0,106.0,11.5,37.0,46.0,12.0,34.5,34.5,2.0,56.200000000000045,8.0,8.0,56.200000000000045,0.0,2023,1,20,0,3.76,50.0
3291.07,2.186,2,50.5115344,-84.8161699,2.186,2023-01-20 00:04:47,,56.0,106.0,11.5,42.0,47.0,12.0,36.5,35.5,2.0,56.200000000000045,8.0,8.0,56.200000000000045,0.0,2023,1,20,0,3.76,50.0
3291.48,0.514,2,50.5115207,-84.816179,0.514,2023-01-20 00:04:48,,44.0,106.0,11.0,40.0,46.0,12.5,38.0,37.0,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,2,50.5115137,-84.8161815,0.0,2023-01-20 00:04:49,,27.0,106.0,11.0,37.0,44.0,12.5,40.0,38.0,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,2,50.5115091,-84.8161815,0.0,2023-01-20 00:04:50,,11.0,106.0,10.5,,42.0,13.0,42.0,39.0,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,2,50.5115079,-84.8161815,0.0,2023-01-20 00:04:51,,0.0,106.0,10.5,,0.0,13.0,43.5,40.5,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,2,50.5115079,-84.8161815,0.0,2023-01-20 00:04:52,,0.0,106.0,,,0.0,,,,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,3,50.5115079,-84.8161815,0.0,2023-01-20 00:04:53,,0.0,106.0,,,0.0,,,,2.0,56.39999999999998,8.0,8.0,56.39999999999998,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,3,50.5115079,-84.8161815,0.0,2023-01-20 00:04:54,,0.0,106.0,,,0.0,,,,2.0,56.60000000000002,8.0,8.0,56.60000000000002,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,3,50.5115079,-84.8161815,0.0,2023-01-20 00:04:55,,0.0,106.0,,,0.0,,,,2.0,56.60000000000002,8.0,8.0,56.60000000000002,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,3,50.5115079,-84.8161815,0.0,2023-01-20 00:04:56,,0.0,106.0,,,0.0,,,,2.0,56.60000000000002,8.0,8.0,56.60000000000002,0.0,2023,1,20,0,3.76,50.0
3291.48,0.0,3,50.5115079,-84.8161815,0.0,2023-01-20 00:04:57,,0.0,106.0,,,0.0,,,,2.0,56.60000000000002,8.0,8.0,56.60000000000002,0.0,2023,1,20,0,3.76,50.0
