ascent,descent,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,distance,temperature,cadence,power,calories,left_pedal_smoothness,right_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_torque_effectiveness,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
1,0,9.477,4,50.5211017,-84.8074342,9.477,2022-10-22 00:15:20,,927.73,16.0,89.0,354.0,27.0,29.0,26.0,55.0,95.5,94.5,5.800000000000011,5.800000000000011,0.0,2022,10,22,0,4.02,243.0
1,0,10.683,4,50.521129,-84.8075981,10.683,2022-10-22 00:15:21,,939.59,16.0,90.0,354.0,28.0,27.0,28.0,54.0,93.5,95.5,6.0,6.0,0.0,2022,10,22,0,4.02,243.0
1,0,11.261,4,50.5211608,-84.8077801,11.261,2022-10-22 00:15:22,,953.37,16.0,90.0,350.0,28.0,28.0,21.5,53.0,94.5,89.0,6.0,6.0,0.0,2022,10,22,0,4.02,243.0
1,0,8.951,4,50.5213247,-84.8078894,8.951,2022-10-22 00:15:23,,970.56,16.0,91.0,346.0,28.0,27.0,23.5,55.0,94.5,89.0,6.199999999999989,6.199999999999989,0.0,2022,10,22,0,4.02,243.0
1,0,9.057,4,50.5214202,-84.8080441,9.057,2022-10-22 00:15:24,,984.38,16.0,91.0,332.0,29.0,26.5,26.0,53.0,94.5,89.0,6.399999999999977,6.399999999999977,0.0,2022,10,22,0,4.02,243.0
2,0,8.677,4,50.5215477,-84.8081442,8.677,2022-10-22 00:15:25,,998.29,16.0,95.0,354.0,29.0,26.5,28.5,52.0,95.5,91.0,6.600000000000023,6.600000000000023,0.53,2022,10,22,0,4.02,243.0
2,0,8.541,4,50.5216796,-84.8082443,8.541,2022-10-22 00:15:26,,1012.67,16.0,96.0,390.0,29.0,27.0,31.0,53.0,97.0,95.5,6.800000000000011,6.800000000000011,1.23,2022,10,22,0,4.02,243.0
3,0,9.2,4,50.5217752,-84.8083809,9.2,2022-10-22 00:15:27,,1025.14,16.0,95.0,401.0,30.0,28.0,34.0,55.0,99.0,99.5,7.0,7.0,1.31,2022,10,22,0,4.02,243.0
3,0,10.249,4,50.5218844,-84.8085174,10.249,2022-10-22 00:15:28,,1039.51,16.0,93.0,385.0,30.0,33.0,33.5,59.0,100.0,99.5,7.399999999999977,7.399999999999977,1.36,2022,10,22,0,4.02,243.0
3,0,8.771,4,50.5219982,-84.8086266,8.771,2022-10-22 00:15:29,,1052.24,16.0,92.0,404.0,30.0,33.0,36.0,49.0,99.5,100.0,7.600000000000023,7.600000000000023,1.58,2022,10,22,0,4.02,243.0
3,0,8.333,4,50.5221393,-84.8086812,8.333,2022-10-22 00:15:30,,1065.88,16.0,92.0,366.0,31.0,29.5,34.5,39.0,92.0,94.0,8.0,8.0,1.89,2022,10,22,0,4.02,243.0
4,0,8.723,4,50.5222258,-84.8087177,8.723,2022-10-22 00:15:31,,1075.5,15.0,91.0,290.0,31.0,25.0,28.5,42.0,77.5,82.0,8.199999999999989,8.199999999999989,2.24,2022,10,22,0,4.02,243.0
4,0,6.14,4,50.5221894,-84.8086448,6.14,2022-10-22 00:15:32,,1082.59,15.0,83.0,233.0,31.0,20.0,22.5,51.0,63.5,70.0,8.600000000000023,8.600000000000023,2.59,2022,10,22,0,4.02,243.0
4,0,5.96,4,50.5222667,-84.8086721,5.96,2022-10-22 00:15:33,,1090.42,15.0,79.0,209.0,32.0,22.5,22.0,43.0,81.5,69.0,9.0,9.0,2.92,2022,10,22,0,4.02,243.0
5,0,5.748,3,50.522294,-84.8086175,5.748,2022-10-22 00:15:34,,1094.88,15.0,82.0,232.0,32.0,20.5,25.5,34.0,75.5,78.5,9.399999999999977,9.399999999999977,3.22,2022,10,22,0,4.02,243.0
5,0,4.903,3,50.5223214,-84.8085902,4.903,2022-10-22 00:15:35,,1098.17,15.0,82.0,270.0,32.0,17.0,30.0,26.0,63.0,90.5,9.600000000000023,9.600000000000023,3.48,2022,10,22,0,4.02,243.0
5,0,4.995,3,50.5223623,-84.8085902,4.995,2022-10-22 00:15:36,,1102.09,15.0,64.0,167.0,32.0,15.5,25.5,40.0,57.0,99.5,10.0,10.0,3.71,2022,10,22,0,4.02,243.0
6,0,4.69,3,50.5224078,-84.8085902,4.69,2022-10-22 00:15:37,,1106.39,15.0,60.0,142.0,32.0,19.0,0.0,64.0,67.0,99.5,10.199999999999989,10.199999999999989,3.95,2022,10,22,0,4.02,243.0
6,0,3.939,3,50.5224533,-84.8085993,3.939,2022-10-22 00:15:38,,1110.72,15.0,58.0,117.0,32.0,19.0,6.5,54.0,68.0,85.5,10.399999999999977,10.399999999999977,4.15,2022,10,22,0,4.02,243.0
6,0,3.835,3,50.5224988,-84.8086266,3.835,2022-10-22 00:15:39,,1115.21,15.0,37.0,94.0,32.0,19.0,12.5,50.0,69.0,71.0,10.600000000000023,10.600000000000023,4.29,2022,10,22,0,4.02,243.0
6,0,4.061,3,50.5225444,-84.8086448,4.061,2022-10-22 00:15:40,,1119.6,15.0,53.0,110.0,33.0,21.5,20.0,50.0,76.0,68.5,10.800000000000011,10.800000000000011,4.33,2022,10,22,0,4.02,243.0
7,0,4.766,3,50.5225899,-84.8086721,4.766,2022-10-22 00:15:41,,1124.48,15.0,64.0,155.0,33.0,31.0,30.5,52.0,97.5,93.0,10.800000000000011,10.800000000000011,4.25,2022,10,22,0,4.02,243.0
7,0,6.514,3,50.5226672,-84.8086903,6.514,2022-10-22 00:15:42,,1131.5,15.0,71.0,200.0,33.0,30.0,30.5,50.0,99.0,93.0,10.800000000000011,10.800000000000011,4.11,2022,10,22,0,4.02,243.0
7,0,6.197,3,50.522731,-84.8087086,6.197,2022-10-22 00:15:43,,1137.66,15.0,76.0,212.0,33.0,25.0,27.5,48.0,79.0,85.5,11.0,11.0,3.87,2022,10,22,0,4.02,243.0
7,0,5.359,3,50.5227901,-84.8087086,5.359,2022-10-22 00:15:44,,1142.76,15.0,72.0,144.0,33.0,21.5,23.5,49.0,69.5,77.5,11.0,11.0,3.49,2022,10,22,0,4.02,243.0
7,0,4.207,3,50.5228265,-84.8087086,4.207,2022-10-22 00:15:45,,1146.59,15.0,51.0,110.0,33.0,20.5,21.0,51.0,73.0,72.5,11.0,11.0,2.88,2022,10,22,0,4.02,243.0
7,0,4.716,3,50.5228811,-84.8087086,4.716,2022-10-22 00:15:46,,1151.44,15.0,30.0,77.0,33.0,21.0,22.0,54.0,74.0,73.5,11.0,11.0,2.12,2022,10,22,0,4.02,243.0
7,0,4.362,3,50.5229221,-84.8086994,4.362,2022-10-22 00:15:47,,1155.72,15.0,10.0,43.0,33.0,21.5,23.0,56.0,75.5,74.0,11.0,11.0,0.96,2022,10,22,0,4.02,243.0
7,0,6.496,3,50.5229631,-84.8086084,6.496,2022-10-22 00:15:48,,1162.87,15.0,0.0,0.0,33.0,22.0,24.0,59.0,77.0,74.5,11.0,11.0,0.0,2022,10,22,0,4.02,243.0
7,0,5.367,3,50.5229904,-84.8085447,5.367,2022-10-22 00:15:49,,1167.9,15.0,0.0,0.0,33.0,22.5,25.0,57.0,78.0,75.0,11.0,11.0,0.0,2022,10,22,0,4.02,243.0
7,0,5.065,3,50.5230268,-84.8084901,5.065,2022-10-22 00:15:50,,1172.86,15.0,0.0,0.0,33.0,23.0,26.0,54.0,79.5,76.0,11.0,11.0,0.0,2022,10,22,0,4.02,243.0
7,0,6.676,3,50.5230814,-84.8084173,6.676,2022-10-22 00:15:51,,1180.09,15.0,0.0,0.0,33.0,23.5,27.0,52.0,81.0,76.5,11.0,11.0,0.0,2022,10,22,0,4.02,243.0
7,0,5.294,3,50.5231087,-84.8083627,5.294,2022-10-22 00:15:52,,1184.92,15.0,0.0,0.0,33.0,24.0,28.0,49.0,82.0,77.0,11.0,11.0,0.0,2022,10,22,0,4.02,243.0
7,0,3.879,3,50.5231314,-84.8083263,3.879,2022-10-22 00:15:53,,1188.31,15.0,2.0,0.0,33.0,24.5,29.5,47.0,83.5,77.5,10.800000000000011,10.800000000000011,0.0,2022,10,22,0,4.02,243.0
7,0,3.815,3,50.5231497,-84.8082716,3.815,2022-10-22 00:15:54,,1192.12,15.0,45.0,23.0,33.0,25.0,30.5,44.0,85.0,78.5,10.800000000000011,10.800000000000011,0.0,2022,10,22,0,4.02,243.0
7,0,4.714,3,50.5231633,-84.8082079,4.714,2022-10-22 00:15:55,,1197.13,15.0,63.0,89.0,33.0,25.5,31.5,48.0,86.0,79.0,10.800000000000011,10.800000000000011,0.0,2022,10,22,0,4.02,243.0
7,0,5.753,3,50.523177,-84.8081169,5.753,2022-10-22 00:15:56,,1203.21,15.0,73.0,198.0,34.0,26.0,32.5,55.0,87.5,79.5,10.600000000000023,10.600000000000023,0.0,2022,10,22,0,4.02,243.0
7,0,6.069,3,50.5231997,-84.808035,6.069,2022-10-22 00:15:57,,1209.38,15.0,56.0,237.0,34.0,27.0,33.5,54.0,89.0,80.0,10.399999999999977,10.399999999999977,0.0,2022,10,22,0,4.02,243.0
7,0,7.067,3,50.5231679,-84.8079349,7.067,2022-10-22 00:15:58,,1216.8,15.0,89.0,197.0,34.0,27.5,34.0,52.0,94.0,80.5,10.399999999999977,10.399999999999977,0.0,2022,10,22,0,4.02,243.0
7,0,6.976,3,50.5231724,-84.8078347,6.976,2022-10-22 00:15:59,,1223.77,15.0,92.0,253.0,34.0,26.5,34.0,49.0,96.0,84.0,10.199999999999989,10.199999999999989,0.0,2022,10,22,0,4.02,243.0
7,0,7.524,3,50.5231679,-84.8077255,7.524,2022-10-22 00:16:00,,1231.44,15.0,94.0,248.0,35.0,20.5,33.0,47.0,84.5,95.0,10.0,10.0,-0.81,2022,10,22,0,4.02,243.0
7,1,7.656,3,50.5231906,-84.8076254,7.656,2022-10-22 00:16:01,,1239.14,15.0,91.0,220.0,35.0,20.0,33.0,49.0,82.0,95.0,9.800000000000011,9.800000000000011,-1.82,2022,10,22,0,4.02,243.0
7,1,7.757,4,50.5232088,-84.8075162,7.757,2022-10-22 00:16:02,,1246.96,15.0,92.0,192.0,35.0,20.0,25.0,52.0,74.5,77.0,9.600000000000023,9.600000000000023,-1.87,2022,10,22,0,4.02,243.0
7,1,8.517,3,50.5232361,-84.8073887,8.517,2022-10-22 00:16:03,,1255.73,15.0,95.0,177.0,35.0,20.5,19.5,55.0,73.5,67.5,9.399999999999977,9.399999999999977,-1.96,2022,10,22,0,4.02,243.0
7,1,9.277,3,50.523268,-84.8072613,9.277,2022-10-22 00:16:04,,1265.23,15.0,98.0,178.0,35.0,21.0,18.5,56.0,77.0,67.5,9.0,9.0,-2.1,2022,10,22,0,4.02,243.0
7,1,9.226,3,50.5232998,-84.8071339,9.226,2022-10-22 00:16:05,,1274.46,15.0,100.0,176.0,36.0,21.5,18.5,56.0,77.0,65.5,8.600000000000023,8.600000000000023,-2.32,2022,10,22,0,4.02,243.0
7,2,9.286,3,50.5233271,-84.8070064,9.286,2022-10-22 00:16:06,,1283.76,15.0,99.0,171.0,36.0,22.0,19.0,56.0,77.5,64.0,8.399999999999977,8.399999999999977,-2.61,2022,10,22,0,4.02,243.0
7,2,9.023,3,50.5233545,-84.806879,9.023,2022-10-22 00:16:07,,1292.69,15.0,98.0,168.0,36.0,22.5,19.0,56.0,77.5,62.0,8.0,8.0,-2.88,2022,10,22,0,4.02,243.0
7,2,8.854,3,50.5233818,-84.8067607,8.854,2022-10-22 00:16:08,,1301.51,15.0,99.0,148.0,36.0,22.5,19.0,55.0,77.5,60.5,7.800000000000011,7.800000000000011,-3.05,2022,10,22,0,4.02,243.0
7,3,9.077,3,50.5234091,-84.8066332,9.077,2022-10-22 00:16:09,,1310.59,15.0,99.0,143.0,36.0,23.0,19.5,59.0,78.0,58.5,7.600000000000023,7.600000000000023,-3.1,2022,10,22,0,4.02,243.0
7,3,9.096,3,50.5234364,-84.8065058,9.096,2022-10-22 00:16:10,,1319.75,15.0,99.0,151.0,36.0,23.5,19.5,62.0,78.5,57.5,7.399999999999977,7.399999999999977,-3.0,2022,10,22,0,4.02,243.0
7,3,8.799,3,50.5234591,-84.8063875,8.799,2022-10-22 00:16:11,,1328.44,15.0,99.0,161.0,36.0,24.5,18.0,59.0,82.0,62.5,7.399999999999977,7.399999999999977,-2.78,2022,10,22,0,4.02,243.0
7,3,8.871,3,50.5234864,-84.8062601,8.871,2022-10-22 00:16:12,,1337.27,15.0,98.0,187.0,37.0,24.0,17.5,56.0,81.0,61.5,7.600000000000023,7.600000000000023,-2.44,2022,10,22,0,4.02,243.0
7,3,8.736,3,50.5235137,-84.8061417,8.736,2022-10-22 00:16:13,,1346.0,15.0,74.0,173.0,37.0,24.0,18.0,60.0,79.0,59.5,7.800000000000011,7.800000000000011,-1.22,2022,10,22,0,4.02,243.0
7,3,8.449,3,50.5235319,-84.8060234,8.449,2022-10-22 00:16:14,,1354.39,15.0,50.0,159.0,37.0,22.5,17.5,66.0,78.5,58.0,7.800000000000011,7.800000000000011,0.0,2022,10,22,0,4.02,243.0
7,3,8.602,3,50.5235593,-84.8059051,8.602,2022-10-22 00:16:15,,1363.03,15.0,26.0,146.0,37.0,20.0,15.5,72.0,80.5,59.0,7.600000000000023,7.600000000000023,0.0,2022,10,22,0,4.02,243.0
7,3,8.818,3,50.5235866,-84.8057776,8.818,2022-10-22 00:16:16,,1371.88,15.0,97.0,168.0,37.0,17.5,13.5,78.0,83.0,59.5,7.199999999999989,7.199999999999989,0.0,2022,10,22,0,4.02,243.0
8,3,9.043,3,50.5236093,-84.8056502,9.043,2022-10-22 00:16:17,,1380.88,15.0,102.0,340.0,38.0,15.0,11.5,76.0,85.0,60.5,6.800000000000011,6.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,4,9.718,3,50.5236366,-84.8055137,9.718,2022-10-22 00:16:18,,1390.77,15.0,110.0,510.0,38.0,12.0,9.5,54.0,87.0,61.0,6.800000000000011,6.800000000000011,-0.26,2022,10,22,0,4.02,243.0
8,4,9.72,3,50.523673,-84.8053771,9.72,2022-10-22 00:16:19,,1400.72,15.0,95.0,514.0,39.0,9.5,7.5,25.0,89.0,61.5,6.800000000000011,6.800000000000011,-0.75,2022,10,22,0,4.02,243.0
8,5,9.141,4,50.5237003,-84.8052497,9.141,2022-10-22 00:16:20,,1409.97,15.0,73.0,332.0,39.0,7.0,5.5,8.0,91.0,62.5,6.600000000000023,6.600000000000023,-1.14,2022,10,22,0,4.02,243.0
8,5,8.972,4,50.5237367,-84.8051223,8.972,2022-10-22 00:16:21,,1419.73,15.0,62.0,177.0,39.0,4.5,3.5,1.0,93.0,63.0,6.399999999999977,6.399999999999977,-1.46,2022,10,22,0,4.02,243.0
8,5,9.144,4,50.5237595,-84.8049766,9.144,2022-10-22 00:16:22,,1429.81,15.0,64.0,23.0,39.0,1.5,1.5,18.0,95.0,63.5,6.399999999999977,6.399999999999977,-1.64,2022,10,22,0,4.02,243.0
8,5,9.79,4,50.5237595,-84.804831,9.79,2022-10-22 00:16:23,,1439.61,15.0,77.0,96.0,39.0,8.5,5.5,40.0,97.0,64.5,6.399999999999977,6.399999999999977,-1.63,2022,10,22,0,4.02,243.0
8,5,9.325,4,50.5237732,-84.8046945,9.325,2022-10-22 00:16:24,,1448.96,15.0,90.0,194.0,39.0,32.5,21.0,53.0,99.0,66.5,6.199999999999989,6.199999999999989,-1.46,2022,10,22,0,4.02,243.0
8,5,9.571,4,50.5238005,-84.8045488,9.571,2022-10-22 00:16:25,,1459.22,15.0,93.0,322.0,39.0,34.0,29.0,49.0,100.0,92.0,6.0,6.0,-1.19,2022,10,22,0,4.02,243.0
8,5,9.599,3,50.5238323,-84.8044123,9.599,2022-10-22 00:16:26,,1469.39,15.0,94.0,294.0,40.0,33.5,33.0,56.0,99.5,97.5,6.0,6.0,-1.01,2022,10,22,0,4.02,243.0
8,6,10.002,3,50.5238687,-84.8042758,10.002,2022-10-22 00:16:27,,1479.67,15.0,95.0,258.0,40.0,28.5,29.0,50.0,90.0,86.5,5.800000000000011,5.800000000000011,-0.93,2022,10,22,0,4.02,243.0
8,6,9.99,3,50.5239006,-84.8041392,9.99,2022-10-22 00:16:28,,1489.66,15.0,95.0,219.0,40.0,22.0,22.0,51.0,75.0,72.5,5.600000000000023,5.600000000000023,-0.93,2022,10,22,0,4.02,243.0
8,6,10.001,3,50.5239415,-84.8040027,10.001,2022-10-22 00:16:29,,1499.69,15.0,94.0,184.0,40.0,19.5,20.5,58.0,65.0,67.5,5.600000000000023,5.600000000000023,-0.95,2022,10,22,0,4.02,243.0
8,6,9.961,3,50.523978,-84.8038662,9.961,2022-10-22 00:16:30,,1509.67,15.0,94.0,175.0,41.0,23.5,17.5,63.0,83.5,61.0,5.600000000000023,5.600000000000023,-0.99,2022,10,22,0,4.02,243.0
8,6,9.771,3,50.5240144,-84.8037296,9.771,2022-10-22 00:16:31,,1519.21,15.0,93.0,167.0,41.0,21.5,22.5,46.0,72.5,72.5,5.399999999999977,5.399999999999977,-1.01,2022,10,22,0,4.02,243.0
8,6,9.034,3,50.5240553,-84.8036113,9.034,2022-10-22 00:16:32,,1528.9,15.0,88.0,141.0,41.0,18.5,22.5,29.0,56.0,72.0,5.399999999999977,5.399999999999977,-0.98,2022,10,22,0,4.02,243.0
8,6,9.034,3,50.5240917,-84.8034839,9.034,2022-10-22 00:16:33,,1537.92,15.0,64.0,122.0,41.0,14.5,17.0,27.0,40.5,58.0,5.600000000000023,5.600000000000023,-0.52,2022,10,22,0,4.02,243.0
8,6,8.731,3,50.5241327,-84.8033655,8.731,2022-10-22 00:16:34,,1546.76,15.0,41.0,102.0,41.0,8.0,11.5,36.0,25.5,40.0,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,8.489,3,50.5241691,-84.8032563,8.489,2022-10-22 00:16:35,,1554.98,15.0,40.0,73.0,41.0,1.5,6.5,44.0,10.5,22.5,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,8.283,3,50.5242055,-84.8031653,8.283,2022-10-22 00:16:36,,1562.48,15.0,92.0,181.0,41.0,10.5,15.0,53.0,39.0,45.5,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,8.193,3,50.524251,-84.8030561,8.193,2022-10-22 00:16:37,,1570.59,15.0,94.0,361.0,42.0,22.5,26.5,51.0,75.5,75.5,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,8.429,3,50.524292,-84.8029559,8.429,2022-10-22 00:16:38,,1578.94,15.0,96.0,373.0,42.0,27.5,32.5,48.0,89.0,93.0,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,7.502,3,50.5243193,-84.8028467,7.502,2022-10-22 00:16:39,,1586.53,15.0,93.0,323.0,42.0,20.0,27.5,45.0,64.0,85.0,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,6.609,3,50.5243466,-84.8027557,6.609,2022-10-22 00:16:40,,1593.48,15.0,83.0,221.0,42.0,18.0,20.0,46.0,61.5,62.0,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,6.145,3,50.5243785,-84.8026738,6.145,2022-10-22 00:16:41,,1599.92,15.0,70.0,124.0,43.0,15.5,6.0,60.0,54.0,87.0,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,6.925,3,50.5244103,-84.8025919,6.925,2022-10-22 00:16:42,,1606.51,15.0,67.0,136.0,43.0,26.0,0.0,58.0,74.5,100.0,5.800000000000011,5.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,7.392,3,50.5244376,-84.8024917,7.392,2022-10-22 00:16:43,,1613.63,15.0,80.0,282.0,43.0,38.0,10.5,53.0,100.0,99.5,5.800000000000011,5.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,8.01,3,50.524474,-84.8023916,8.01,2022-10-22 00:16:44,,1621.28,15.0,91.0,377.0,44.0,36.5,36.5,50.0,100.0,98.0,5.800000000000011,5.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,8.409,3,50.5245104,-84.8022824,8.409,2022-10-22 00:16:45,,1629.62,15.0,98.0,538.0,44.0,33.5,34.5,50.0,100.0,100.0,5.800000000000011,5.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,8.674,3,50.5245423,-84.8021732,8.674,2022-10-22 00:16:46,,1637.87,15.0,100.0,540.0,45.0,31.0,32.5,50.0,98.0,99.5,5.600000000000023,5.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,9.197,3,50.5245696,-84.8020366,9.197,2022-10-22 00:16:47,,1647.51,15.0,98.0,533.0,45.0,34.0,33.0,53.0,98.0,99.5,5.399999999999977,5.399999999999977,0.0,2022,10,22,0,4.02,243.0
8,6,9.594,3,50.5245969,-84.8019092,9.594,2022-10-22 00:16:48,,1656.92,15.0,100.0,528.0,46.0,34.5,34.5,49.0,96.5,99.0,5.199999999999989,5.199999999999989,0.0,2022,10,22,0,4.02,243.0
8,6,9.582,3,50.5246333,-84.8017727,9.582,2022-10-22 00:16:49,,1666.76,15.0,103.0,470.0,46.0,25.0,33.5,46.0,88.0,97.5,5.0,5.0,0.0,2022,10,22,0,4.02,243.0
8,6,9.533,3,50.5246652,-84.8016452,9.533,2022-10-22 00:16:50,,1676.3,15.0,102.0,320.0,46.0,22.0,29.5,51.0,72.5,88.5,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,9.241,3,50.5246879,-84.8015178,9.241,2022-10-22 00:16:51,,1685.41,15.0,91.0,245.0,46.0,18.5,25.5,47.0,57.5,79.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,8.396,3,50.5247152,-84.8013904,8.396,2022-10-22 00:16:52,,1694.24,15.0,73.0,226.0,46.0,18.0,24.0,54.0,57.0,77.0,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,7.243,3,50.524738,-84.8012902,7.243,2022-10-22 00:16:53,,1701.73,15.0,55.0,207.0,47.0,19.0,24.5,64.0,64.5,79.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,7.188,3,50.5247516,-84.8011901,7.188,2022-10-22 00:16:54,,1708.49,15.0,38.0,189.0,47.0,20.0,24.5,73.0,72.5,81.0,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,6,7.734,4,50.5247744,-84.80109,7.734,2022-10-22 00:16:55,,1715.58,15.0,56.0,119.0,47.0,21.5,24.5,83.0,80.5,83.5,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,8.089,4,50.5247881,-84.8009899,8.089,2022-10-22 00:16:56,,1723.06,15.0,83.0,375.0,47.0,22.5,25.0,59.0,88.0,85.5,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,6,8.03,4,50.5248108,-84.8008715,8.03,2022-10-22 00:16:57,,1731.07,15.0,89.0,549.0,48.0,24.0,25.5,48.0,91.5,88.5,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
8,6,8.983,4,50.5248336,-84.8007532,8.983,2022-10-22 00:16:58,,1740.04,15.0,92.0,564.0,48.0,25.5,26.0,49.0,89.5,92.0,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
8,6,8.561,4,50.5248518,-84.8006258,8.561,2022-10-22 00:16:59,,1748.63,15.0,96.0,534.0,49.0,27.5,24.5,51.0,96.5,92.5,4.199999999999989,4.199999999999989,-0.36,2022,10,22,0,4.02,243.0
8,7,8.736,4,50.52487,-84.8005074,8.736,2022-10-22 00:17:00,,1756.93,15.0,97.0,483.0,49.0,24.0,24.0,53.0,81.5,91.5,4.199999999999989,4.199999999999989,-0.86,2022,10,22,0,4.02,243.0
8,7,8.455,4,50.5249109,-84.8004073,8.455,2022-10-22 00:17:01,,1765.2,15.0,95.0,324.0,50.0,27.0,26.0,55.0,87.5,88.5,4.0,4.0,-0.94,2022,10,22,0,4.02,243.0
8,7,8.536,4,50.5249428,-84.800289,8.536,2022-10-22 00:17:02,,1773.5,15.0,94.0,301.0,50.0,31.0,29.5,55.0,99.0,88.5,4.0,4.0,-0.99,2022,10,22,0,4.02,243.0
8,7,8.511,4,50.5249701,-84.8001707,8.511,2022-10-22 00:17:03,,1782.04,15.0,93.0,297.0,50.0,30.0,34.5,55.0,96.0,94.0,4.0,4.0,-0.98,2022,10,22,0,4.02,243.0
8,7,8.323,3,50.525002,-84.8000614,8.323,2022-10-22 00:17:04,,1790.61,15.0,92.0,302.0,50.0,28.0,34.5,56.0,96.0,96.0,4.0,4.0,-0.53,2022,10,22,0,4.02,243.0
8,7,8.346,3,50.5250338,-84.7999431,8.346,2022-10-22 00:17:05,,1799.2,15.0,92.0,305.0,51.0,31.5,31.5,56.0,99.0,94.5,4.0,4.0,0.0,2022,10,22,0,4.02,243.0
8,7,8.219,3,50.5250702,-84.7998248,8.219,2022-10-22 00:17:06,,1807.76,15.0,92.0,317.0,51.0,30.5,30.5,57.0,98.5,94.5,4.0,4.0,0.0,2022,10,22,0,4.02,243.0
8,7,8.206,3,50.5251112,-84.7997156,8.206,2022-10-22 00:17:07,,1816.02,15.0,92.0,311.0,51.0,27.5,30.5,56.0,96.5,94.5,4.0,4.0,0.0,2022,10,22,0,4.02,243.0
8,7,8.021,3,50.5251476,-84.7996063,8.021,2022-10-22 00:17:08,,1824.43,15.0,98.0,297.0,52.0,25.5,29.5,53.0,92.5,91.5,4.0,4.0,0.0,2022,10,22,0,4.02,243.0
8,7,7.809,3,50.5251749,-84.7995062,7.809,2022-10-22 00:17:09,,1832.14,15.0,99.0,252.0,52.0,20.0,22.0,48.0,76.5,70.0,4.199999999999989,4.199999999999989,0.0,2022,10,22,0,4.02,243.0
8,7,7.498,3,50.5252113,-84.7994061,7.498,2022-10-22 00:17:10,,1839.68,15.0,98.0,200.0,52.0,19.0,21.0,42.0,72.0,67.5,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
8,7,7.502,3,50.5252477,-84.799306,7.502,2022-10-22 00:17:11,,1847.3,14.0,96.0,140.0,52.0,15.0,18.0,37.0,56.0,62.0,4.399999999999977,4.399999999999977,0.0,2022,10,22,0,4.02,243.0
8,7,7.357,3,50.5252841,-84.7992149,7.357,2022-10-22 00:17:12,,1854.76,14.0,91.0,112.0,52.0,,,,,,4.600000000000023,4.600000000000023,0.0,2022,10,22,0,4.02,243.0
8,7,7.0,3,50.5253114,-84.7991148,7.0,2022-10-22 00:17:13,,1861.9,14.0,61.0,87.0,52.0,,,,,,4.800000000000011,4.800000000000011,0.0,2022,10,22,0,4.02,243.0
8,7,6.791,3,50.5253342,-84.7990238,6.791,2022-10-22 00:17:14,,1868.54,14.0,32.0,63.0,52.0,,,,,,5.0,5.0,0.5,2022,10,22,0,4.02,243.0
8,7,6.64,3,50.5253615,-84.7989328,6.64,2022-10-22 00:17:15,,1875.26,14.0,3.0,0.0,52.0,,,,,,5.199999999999989,5.199999999999989,1.27,2022,10,22,0,4.02,243.0
9,7,6.289,3,50.5253934,-84.7988508,6.289,2022-10-22 00:17:16,,1881.71,14.0,0.0,0.0,52.0,,,,,,5.199999999999989,5.199999999999989,1.51,2022,10,22,0,4.02,243.0
9,7,5.15,3,50.5254207,-84.7987689,5.15,2022-10-22 00:17:17,,1887.51,14.0,0.0,0.0,52.0,,,,,,5.0,5.0,1.53,2022,10,22,0,4.02,243.0
9,7,4.228,4,50.5254389,-84.7987234,4.228,2022-10-22 00:17:18,,1891.74,14.0,0.0,0.0,52.0,,,,,,5.0,5.0,1.41,2022,10,22,0,4.02,243.0
