cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
97.0,20,689.55,8.214,2,39.0502125,-139.8427102,200.0,8.214,2022-07-11 00:43:59,,97.0,19.0,50.0,67.5,22.5,72.5,26.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
97.0,20,697.72,8.134,2,39.0502979,-139.8427017,204.0,8.134,2022-07-11 00:44:00,,97.0,18.0,48.0,67.0,22.5,72.5,26.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,20,706.5,8.132,2,39.0503936,-139.8427011,195.0,8.132,2022-07-11 00:44:01,,97.0,18.5,46.0,65.5,23.5,74.0,26.0,20.399999999999977,20.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
88.0,20,714.48,7.817,2,39.0504803,-139.8426921,174.0,7.817,2022-07-11 00:44:02,,97.0,16.0,49.0,57.0,23.5,74.0,26.0,20.399999999999977,20.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
63.0,20,722.41,7.206,2,39.0505636,-139.8426828,157.0,7.206,2022-07-11 00:44:03,,98.0,12.0,52.0,44.5,21.5,70.0,26.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
38.0,20,729.38,6.685,2,39.0506364,-139.8426645,140.0,6.685,2022-07-11 00:44:04,,96.0,11.0,53.0,42.5,19.5,62.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
13.0,20,735.68,6.227,2,39.0507041,-139.8426374,122.0,6.227,2022-07-11 00:44:05,,95.0,10.0,54.0,40.5,17.0,54.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,20,741.86,6.219,2,39.0507672,-139.8426194,0.0,6.219,2022-07-11 00:44:06,,96.0,9.5,55.0,38.0,15.0,46.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
23.0,20,748.11,6.225,2,39.0508269,-139.8425829,13.0,6.225,2022-07-11 00:44:07,,96.0,8.5,56.0,36.0,12.5,38.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
73.0,20,754.46,6.406,2,39.0508905,-139.8425556,26.0,6.406,2022-07-11 00:44:08,,96.0,11.5,57.0,45.0,14.0,41.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
81.0,21,760.8,6.688,2,39.0509528,-139.84252,90.0,6.688,2022-07-11 00:44:09,,96.0,26.5,56.0,94.0,28.0,88.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
70.0,21,767.66,6.673,2,39.0510224,-139.8424828,261.0,6.673,2022-07-11 00:44:10,,96.0,31.0,47.0,93.5,28.5,89.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
53.0,21,774.05,6.259,2,39.0510819,-139.8424463,252.0,6.259,2022-07-11 00:44:11,,97.0,31.5,55.0,92.5,29.0,91.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
35.0,21,780.42,6.232,2,39.0511409,-139.8424099,242.0,6.232,2022-07-11 00:44:12,,97.0,30.5,64.0,92.5,29.5,92.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
45.0,21,786.45,6.247,2,39.0511999,-139.8423736,233.0,6.247,2022-07-11 00:44:13,,97.0,30.0,72.0,92.0,30.0,94.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
70.0,22,793.2,6.938,2,39.0512593,-139.842328,222.0,6.938,2022-07-11 00:44:14,,99.0,29.0,81.0,91.5,30.5,96.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
91.0,22,800.21,7.375,2,39.0513133,-139.8422651,281.0,7.375,2022-07-11 00:44:15,,99.0,28.5,54.0,91.0,31.0,98.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
94.0,22,808.0,7.837,2,39.0513726,-139.8421922,324.0,7.837,2022-07-11 00:44:16,,98.0,28.0,47.0,92.5,31.0,99.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
98.0,23,816.05,8.157,2,39.0514364,-139.8421191,343.0,8.157,2022-07-11 00:44:17,,96.0,27.0,44.0,90.0,31.5,97.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
100.0,23,824.45,8.254,2,39.0515011,-139.8420452,268.0,8.254,2022-07-11 00:44:18,,94.0,21.0,36.0,71.5,32.5,92.0,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
100.0,23,832.5,8.35,2,39.0515596,-139.8419732,233.0,8.35,2022-07-11 00:44:19,,97.0,26.5,42.0,89.0,26.0,87.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
99.0,23,841.03,8.438,2,39.051628,-139.8419002,233.0,8.438,2022-07-11 00:44:20,,97.0,26.0,48.0,90.0,28.0,89.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
97.0,24,849.03,8.47,2,39.0516896,-139.8418297,238.0,8.47,2022-07-11 00:44:21,,96.0,26.0,53.0,88.0,28.5,87.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
94.0,24,857.87,8.615,2,39.0517549,-139.8417462,242.0,8.615,2022-07-11 00:44:22,,97.0,27.5,55.0,86.5,26.0,83.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
94.0,24,866.01,8.771,2,39.0518183,-139.8416784,251.0,8.771,2022-07-11 00:44:23,,98.0,22.0,52.0,76.0,31.0,94.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
94.0,24,875.51,8.704,2,39.0518916,-139.8415911,244.0,8.704,2022-07-11 00:44:24,,97.0,22.5,50.0,78.0,25.0,80.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,25,884.18,8.671,2,39.05196,-139.8415181,247.0,8.671,2022-07-11 00:44:25,,97.0,19.0,47.0,70.5,25.5,79.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,25,892.79,8.664,2,39.0520328,-139.8414453,249.0,8.664,2022-07-11 00:44:26,,96.0,18.0,44.0,68.0,26.5,81.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,25,901.38,8.574,2,39.0521013,-139.8413723,240.0,8.574,2022-07-11 00:44:27,,96.0,20.0,44.0,72.0,25.5,79.0,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,25,909.88,8.593,2,39.0521681,-139.841301,217.0,8.593,2022-07-11 00:44:28,,95.0,19.0,47.0,70.0,24.5,78.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
94.0,25,918.72,8.713,2,39.0522419,-139.8412271,199.0,8.713,2022-07-11 00:44:29,,96.0,19.0,47.0,67.0,23.0,75.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
94.0,26,927.44,8.735,2,39.052314,-139.841155,199.0,8.735,2022-07-11 00:44:30,,97.0,19.5,47.0,68.0,24.0,77.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,26,936.24,8.724,2,39.0523822,-139.8410823,213.0,8.724,2022-07-11 00:44:31,,96.0,21.0,46.0,71.5,25.5,81.5,26.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
95.0,26,945.01,8.59,2,39.0524557,-139.8410087,223.0,8.59,2022-07-11 00:44:32,,97.0,21.0,45.0,71.5,26.5,83.5,26.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
71.0,26,953.9,8.46,2,39.0525249,-139.840935,228.0,8.46,2022-07-11 00:44:33,,97.0,18.0,40.0,63.5,25.0,80.5,26.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
50.0,26,962.05,8.362,2,39.0525867,-139.8408643,152.0,8.362,2022-07-11 00:44:34,,97.0,10.0,25.0,49.5,22.0,71.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
91.0,27,970.54,8.341,2,39.0526562,-139.8407901,157.0,8.341,2022-07-11 00:44:35,,97.0,15.5,39.0,60.0,16.0,69.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
92.0,27,979.02,8.437,2,39.052729,-139.8407172,213.0,8.437,2022-07-11 00:44:36,,97.0,21.5,44.0,73.5,17.0,74.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
92.0,27,987.3,8.357,2,39.0527926,-139.8406537,253.0,8.357,2022-07-11 00:44:37,,97.0,23.0,45.0,78.0,23.5,81.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
92.0,27,995.71,8.526,2,39.0528596,-139.8405823,247.0,8.526,2022-07-11 00:44:38,,97.0,21.0,46.0,71.5,22.5,80.0,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
93.0,28,1004.42,8.546,2,39.0529331,-139.8405086,237.0,8.546,2022-07-11 00:44:39,,97.0,18.5,45.0,65.0,22.0,78.0,26.0,21.399999999999977,21.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
92.0,28,1013.07,8.414,2,39.0530058,-139.8404448,219.0,8.414,2022-07-11 00:44:40,,96.0,16.5,44.0,58.5,21.5,76.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
88.0,28,1021.36,8.276,2,39.0530784,-139.8403814,184.0,8.276,2022-07-11 00:44:41,,96.0,14.5,44.0,52.0,21.0,74.5,26.0,21.399999999999977,21.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
63.0,28,1029.74,8.091,2,39.0531519,-139.840317,168.0,8.091,2022-07-11 00:44:42,,96.0,12.0,45.0,45.5,20.0,72.5,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
38.0,28,1037.35,7.755,2,39.0532198,-139.8402627,152.0,7.755,2022-07-11 00:44:43,,96.0,10.0,45.0,39.0,19.5,71.0,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
12.0,28,1045.02,7.411,2,39.053289,-139.8402073,137.0,7.411,2022-07-11 00:44:44,,95.0,11.5,46.0,43.0,18.5,66.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1052.33,7.143,2,39.0533523,-139.8401531,0.0,7.143,2022-07-11 00:44:45,,97.0,13.0,46.0,46.5,17.0,62.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1059.38,7.02,2,39.0534116,-139.8400983,0.0,7.02,2022-07-11 00:44:46,,96.0,14.5,46.0,50.0,16.0,58.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1066.38,6.837,2,39.0534753,-139.8400527,0.0,6.837,2022-07-11 00:44:47,,96.0,15.5,47.0,54.0,15.0,53.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1072.99,6.634,2,39.0535376,-139.8400082,0.0,6.634,2022-07-11 00:44:48,,97.0,17.0,47.0,57.5,13.5,49.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1079.58,6.459,2,39.0535981,-139.8399618,0.0,6.459,2022-07-11 00:44:49,,96.0,18.5,48.0,61.5,12.5,45.0,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1085.78,6.305,2,39.0536483,-139.8399163,0.0,6.305,2022-07-11 00:44:50,,96.0,20.0,48.0,65.0,11.0,41.0,26.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1092.19,6.325,2,39.0537026,-139.839862,0.0,6.325,2022-07-11 00:44:51,,96.0,21.5,49.0,68.5,10.0,36.5,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1098.5,6.202,2,39.0537532,-139.8398069,0.0,6.202,2022-07-11 00:44:52,,95.0,23.0,49.0,72.5,9.0,32.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1104.66,5.795,2,39.053799,-139.839752,0.0,5.795,2022-07-11 00:44:53,,97.0,24.5,49.0,76.0,7.5,28.0,26.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,28,1110.44,5.565,2,39.0538488,-139.8397067,0.0,5.565,2022-07-11 00:44:54,,97.0,25.5,50.0,80.0,6.5,23.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
6.0,28,1115.81,5.224,2,39.0538944,-139.8396611,4.0,5.224,2022-07-11 00:44:55,,96.0,27.0,50.0,83.5,5.5,19.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
28.0,28,1121.24,5.498,2,39.0539353,-139.8396156,19.0,5.498,2022-07-11 00:44:56,,96.0,28.5,51.0,87.0,4.0,15.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
50.0,28,1126.89,6.019,2,39.053981,-139.83957,34.0,6.019,2022-07-11 00:44:57,,97.0,30.0,51.0,91.0,3.0,10.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
69.0,28,1133.15,6.574,2,39.054026,-139.8395069,167.0,6.574,2022-07-11 00:44:58,,95.0,31.5,51.0,94.5,1.5,6.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
78.0,29,1140.25,7.391,2,39.0540673,-139.8394338,276.0,7.391,2022-07-11 00:44:59,,96.0,33.0,52.0,98.5,0.5,2.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
85.0,29,1147.69,7.738,2,39.0541167,-139.8393529,430.0,7.738,2022-07-11 00:45:00,,95.0,35.0,46.0,100.0,12.5,42.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
89.0,30,1155.58,7.86,2,39.0541669,-139.8392797,448.0,7.86,2022-07-11 00:45:01,,96.0,35.5,46.0,98.0,29.5,100.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
91.0,30,1163.67,7.895,2,39.054222,-139.8391971,413.0,7.895,2022-07-11 00:45:02,,97.0,29.0,50.0,90.5,29.5,99.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
93.0,30,1171.68,8.03,2,39.0542767,-139.8391241,286.0,8.03,2022-07-11 00:45:03,,97.0,19.0,46.0,64.5,27.0,86.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
92.0,30,1179.67,8.065,2,39.0543403,-139.8390514,234.0,8.065,2022-07-11 00:45:04,,97.0,15.5,42.0,54.0,22.5,73.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
79.0,31,1187.68,7.933,2,39.0544037,-139.8389789,202.0,7.933,2022-07-11 00:45:05,,97.0,13.5,36.0,47.0,17.5,61.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
66.0,31,1195.69,7.76,2,39.0544679,-139.8389056,170.0,7.76,2022-07-11 00:45:06,,98.0,13.0,29.0,46.0,15.0,55.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
53.0,31,1203.46,8.103,2,39.0545217,-139.8388339,138.0,8.103,2022-07-11 00:45:07,,97.0,16.0,27.0,57.0,18.5,66.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
80.0,31,1211.58,8.626,2,39.0545867,-139.8387643,169.0,8.626,2022-07-11 00:45:08,,98.0,19.0,36.0,68.0,22.0,77.5,25.0,21.399999999999977,21.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
99.0,31,1220.42,8.225,2,39.0546595,-139.8386958,241.0,8.225,2022-07-11 00:45:09,,97.0,21.5,46.0,79.0,25.5,88.0,25.0,21.399999999999977,21.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
99.0,32,1228.46,8.709,2,39.0547275,-139.8386363,285.0,8.709,2022-07-11 00:45:10,,97.0,24.5,53.0,89.0,29.0,98.0,25.0,21.399999999999977,21.399999999999977,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
98.0,32,1237.72,9.03,2,39.0548087,-139.8385602,301.0,9.03,2022-07-11 00:45:11,,96.0,22.0,51.0,78.5,27.0,89.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
97.0,32,1246.55,8.637,2,39.0548862,-139.8384962,314.0,8.637,2022-07-11 00:45:12,,95.0,25.5,49.0,90.0,29.0,86.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
97.0,33,1254.98,8.647,2,39.0549621,-139.8384338,311.0,8.647,2022-07-11 00:45:13,,96.0,27.0,47.0,94.0,30.0,88.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
98.0,33,1263.6,8.543,2,39.0550404,-139.8383872,304.0,8.543,2022-07-11 00:45:14,,96.0,23.5,41.0,83.0,29.0,92.0,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
99.0,33,1271.95,8.295,2,39.0551176,-139.8383239,297.0,8.295,2022-07-11 00:45:15,,97.0,14.5,38.0,63.5,28.0,94.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
99.0,33,1280.62,8.715,2,39.0551907,-139.83826,235.0,8.715,2022-07-11 00:45:16,,97.0,15.5,47.0,62.5,21.5,71.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
98.0,33,1287.21,8.644,2,39.0552451,-139.8382057,187.0,8.644,2022-07-11 00:45:17,,97.0,16.5,48.0,60.5,19.0,63.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
90.0,34,1298.1,8.744,2,39.0553311,-139.8381063,154.0,8.744,2022-07-11 00:45:18,,97.0,16.0,49.0,57.0,18.5,62.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
64.0,34,1307.02,8.709,2,39.0553919,-139.8380225,136.0,8.709,2022-07-11 00:45:19,,97.0,15.5,49.0,54.5,19.0,64.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
38.0,34,1315.58,8.514,2,39.0554463,-139.8379319,118.0,8.514,2022-07-11 00:45:20,,98.0,16.5,50.0,58.0,19.5,67.0,25.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
11.0,34,1323.4,7.397,2,39.0554995,-139.8378519,100.0,7.397,2022-07-11 00:45:21,,99.0,18.0,50.0,61.5,20.5,70.0,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,34,1330.98,7.029,2,39.0555553,-139.8377863,0.0,7.029,2022-07-11 00:45:22,,102.0,19.0,49.0,64.5,21.5,72.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,34,1338.03,6.585,2,39.0556146,-139.8377315,0.0,6.585,2022-07-11 00:45:23,,101.0,20.0,49.0,68.0,22.5,75.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,34,1343.96,5.68,2,39.0556603,-139.8376767,0.0,5.68,2022-07-11 00:45:24,,103.0,21.5,48.0,71.5,23.0,78.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,34,1349.58,5.144,2,39.0557057,-139.8376313,0.0,5.144,2022-07-11 00:45:25,,103.0,22.5,48.0,75.0,24.0,80.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
0.0,34,1354.68,5.284,2,39.0557419,-139.8375771,0.0,5.284,2022-07-11 00:45:26,,101.0,24.0,47.0,78.0,25.0,83.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
20.0,34,1360.57,5.813,2,39.0557786,-139.8375221,19.0,5.813,2022-07-11 00:45:27,,102.0,25.0,47.0,81.5,26.0,86.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
66.0,34,1366.0,5.608,2,39.0558182,-139.8374693,75.0,5.608,2022-07-11 00:45:28,,104.0,26.0,46.0,85.0,27.0,89.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
73.0,34,1372.1,5.895,2,39.0558689,-139.8374225,176.0,5.895,2022-07-11 00:45:29,,103.0,27.5,45.0,88.5,27.5,91.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
75.0,34,1378.21,6.201,2,39.0559198,-139.8373762,243.0,6.201,2022-07-11 00:45:30,,104.0,28.0,47.0,89.5,28.5,94.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
59.0,34,1384.37,5.958,2,39.05597,-139.8373215,159.0,5.958,2022-07-11 00:45:31,,104.0,19.0,55.0,65.0,25.5,92.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
38.0,34,1390.26,5.939,2,39.056019,-139.837268,117.0,5.939,2022-07-11 00:45:32,,103.0,20.0,74.0,65.0,22.5,81.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
22.0,34,1396.36,5.743,2,39.0560695,-139.837222,58.0,5.743,2022-07-11 00:45:33,,102.0,22.5,92.0,70.5,19.5,68.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
67.0,34,1402.07,5.517,2,39.0561191,-139.8371768,57.0,5.517,2022-07-11 00:45:34,,102.0,23.0,76.0,70.0,13.5,61.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
47.0,35,1407.89,5.28,2,39.0561699,-139.8371397,55.0,5.28,2022-07-11 00:45:35,,100.0,17.5,54.0,56.5,0.5,67.5,25.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
39.0,35,1413.6,5.943,2,39.0562244,-139.8371034,88.0,5.943,2022-07-11 00:45:36,,104.0,19.0,72.0,70.5,6.0,74.0,25.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
58.0,35,1419.61,6.338,2,39.0562792,-139.8370578,114.0,6.338,2022-07-11 00:45:37,,103.0,21.0,65.0,84.5,11.5,80.5,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
73.0,35,1426.43,6.546,2,39.0563373,-139.8370131,250.0,6.546,2022-07-11 00:45:38,,102.0,20.0,57.0,87.0,18.0,87.0,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
79.0,35,1433.79,7.276,2,39.0564071,-139.8369665,328.0,7.276,2022-07-11 00:45:39,,102.0,18.0,53.0,82.5,21.5,89.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
83.0,36,1441.15,7.278,2,39.056484,-139.8369394,320.0,7.278,2022-07-11 00:45:40,,102.0,17.5,50.0,81.0,18.0,83.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
83.0,36,1448.98,7.634,2,39.0565666,-139.8369211,242.0,7.634,2022-07-11 00:45:41,,100.0,21.0,46.0,73.5,16.5,78.5,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
84.0,36,1456.49,7.245,2,39.0566474,-139.8369121,200.0,7.245,2022-07-11 00:45:42,,101.0,21.5,49.0,75.0,18.5,76.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
84.0,36,1463.9,7.215,2,39.0567249,-139.836903,189.0,7.215,2022-07-11 00:45:43,,102.0,22.0,49.0,76.5,20.5,73.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
85.0,37,1471.86,7.698,2,39.0568115,-139.836903,191.0,7.698,2022-07-11 00:45:44,,102.0,22.5,48.0,75.5,21.5,71.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
87.0,37,1479.77,7.673,2,39.0568967,-139.8369209,210.0,7.673,2022-07-11 00:45:45,,102.0,20.5,49.0,70.0,21.5,71.0,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
87.0,37,1487.48,7.593,2,39.0569746,-139.8369481,198.0,7.593,2022-07-11 00:45:46,,102.0,18.5,50.0,64.5,21.5,71.0,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
88.0,37,1495.12,7.714,2,39.0570522,-139.8369845,184.0,7.714,2022-07-11 00:45:47,,102.0,17.0,51.0,62.5,20.0,66.5,25.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
85.0,37,1502.33,7.686,2,39.057121,-139.8370274,183.0,7.686,2022-07-11 00:45:48,,100.0,17.0,50.0,63.5,19.0,64.0,25.0,20.600000000000023,20.600000000000023,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
42.0,38,1510.27,7.302,2,39.0571891,-139.8370847,190.0,7.302,2022-07-11 00:45:49,,101.0,19.0,58.0,70.0,20.5,68.0,25.0,20.799999999999955,20.799999999999955,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
60.0,38,1517.83,7.472,2,39.0572578,-139.8371396,113.0,7.472,2022-07-11 00:45:50,,102.0,21.5,80.0,76.5,22.5,71.5,25.0,21.0,21.0,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
86.0,38,1525.48,7.601,2,39.0573216,-139.8372034,97.0,7.601,2022-07-11 00:45:51,,101.0,24.0,70.0,83.0,24.0,75.0,25.0,21.200000000000045,21.200000000000045,6.0,5.0,0.0,2022,7,11,0,2.75,80.0
